userName,score,content,at,cleaned,sentiment
Edi Susilo,1,gitu aja wes,2025-06-30 09:14:37,gitu aja wes,negative
kemod jr,1,riba sangat tidak recommended!!,2025-06-30 08:34:26,riba sangat tidak recommended!!,negative
Arman Bakari,1,"pelit,, limit gak naik naik padahal selalu tepat waktu",2025-06-30 08:16:08,"pelit,, limit gak naik naik padahal selalu tepat waktu",negative
bunda fadhil,3,pendaftaran gagal dan per tgl 30juni saya hpus aplikasi nya mohon data yang sudah masuk tidak di salah gunakan,2025-06-30 07:02:37,pendaftaran gagal dan per tgl 30juni saya hpus aplikasi nya mohon data yang sudah masuk tidak di salah gunakan,neutral
Mull poenya,1,"Hari ini tanggal senin 30 juni 2025. Sy uninstal apalikasi julo, tolong hapus data sy, jgn d salah gunakan.udah 3 hari, dengan ini 4 hari gk cair2,,. Pdhl gk pernah telat. Jd males. tiap mo pinjem sllu gk bisa"", pemberi dana blm tersedia mulu.heran""",2025-06-30 06:29:14,"Hari ini tanggal senin 30 juni 2025. Sy uninstal apalikasi julo, tolong hapus data sy, jgn d salah gunakan.udah 3 hari, dengan ini 4 hari gk cair2,,. Pdhl gk pernah telat. Jd males. tiap mo pinjem sllu gk bisa, pemberi dana blm tersedia mulu.heran",negative
Bismikal Azzmi,1,halo babieeee. sy mau login ke julo sy sudah dua hari ini otp yg ke email tidak kalian kirim2 bang2 satttt asueeee. nanti pas jatuh tempo sy bayar bgmna caranya pantekeeeee,2025-06-30 06:07:32,halo babieeee. sy mau login ke julo sy sudah dua hari ini otp yg ke email tidak kalian kirim2 bang2 satttt asueeee. nanti pas jatuh tempo sy bayar bgmna caranya pantekeeeee,negative
Jenny tan22_05,5,"aku kasih binatang 5 soalnya proses pendaftaran agak ribet yah selalu ada bacaan melebihi 100 kata padahal itu gk sampe 100 kata huruf , huhuhu mohon di jaga data2 saya yah, jadi saya uninstal lagi aplikasi nya",2025-06-30 04:10:01,"aku kasih binatang 5 soalnya proses pendaftaran agak ribet yah selalu ada bacaan melebihi 100 kata padahal itu gk sampe 100 kata huruf , huhuhu mohon di jaga data2 saya yah, jadi saya uninstal lagi aplikasi nya",negative
Anggiri Hasandy,1,jelek tolol,2025-06-29 23:53:20,jelek tolol,negative
m.sapta dian jaya,1,aplikasi gak jelas,2025-06-29 23:52:57,aplikasi gak jelas,negative
randi Pangalila,1,saya mau pinjam tapi gak di kasih,2025-06-29 22:33:44,saya mau pinjam tapi gak di kasih,neutral
Rara Nia,2,"Jangan pakai apk ini,sudah capek² isi data malah ditolak. sepertinya mereka hanya mau mencuri data pribadi kita saja. mulai tanggal 29 Juni 2025 saya tidak menggunakan aplikasi julo lagi. jika terjadi apa² dan kalian menyala gunakan data saya.saya tidak akan bertanggung jawab. akan saya laporkan.",2025-06-29 21:13:49,"Jangan pakai apk ini,sudah capek isi data malah ditolak. sepertinya mereka hanya mau mencuri data pribadi kita saja. mulai tanggal 29 Juni 2025 saya tidak menggunakan aplikasi julo lagi. jika terjadi apa dan kalian menyala gunakan data saya.saya tidak akan bertanggung jawab. akan saya laporkan.",negative
Ade Mulyana,5,sangat membatu,2025-06-29 21:09:32,sangat membatu,positive
Bachrul Mtqn,5,good,2025-06-29 19:55:23,good,positive
Fitriani Sentosa,1,aplikasi miskin ni cuma minta data aja,2025-06-29 19:08:02,aplikasi miskin ni cuma minta data aja,negative
teuku meurah nazar,1,"disuruh daftar sm kelompok binatang JULO, data diri aku sudh diambil semua kata untuk pengajuan pinjaman, tp apa ga di acc kan, memang julo apk sampah",2025-06-29 18:47:01,"disuruh daftar sm kelompok binatang JULO, data diri aku sudh diambil semua kata untuk pengajuan pinjaman, tp apa ga di acc kan, memang julo apk sampah",negative
Nov Ann,5,baik sekali,2025-06-29 15:45:51,baik sekali,positive
Siska Apgriyanti,5,afk pinjaman paling baik tidak pernah mempersulit penggunanya tenor bisa di sesuaikan kan sangat membantu keperluan mendadak,2025-06-29 14:45:43,afk pinjaman paling baik tidak pernah mempersulit penggunanya tenor bisa di sesuaikan kan sangat membantu keperluan mendadak,positive
Makoto Nishimura,4,apdate lagi donk min biar bisa pinjam lagi,2025-06-29 13:48:43,apdate lagi donk min biar bisa pinjam lagi,neutral
rohim,5,tolong acc min 🙏🙏lagi butuh benget,2025-06-29 13:09:08,tolong acc min lagi butuh benget,negative
Riessmulya Riessmulya,5,"sudah beberapa bulan limit tidak bisa dipakai, mohon solusinya",2025-06-29 10:23:22,"sudah beberapa bulan limit tidak bisa dipakai, mohon solusinya",neutral
Kencana Ungu,5,terimakasih julo langsung cair sangat membantu sekali 🥰,2025-06-29 09:27:53,terimakasih julo langsung cair sangat membantu sekali,positive
Blink Ghoib,5,bintang 5 juga ga pernah cair suruh coba terus bulan depan gitu dan gitu setahun sudah 🤭🤭,2025-06-29 09:09:27,bintang 5 juga ga pernah cair suruh coba terus bulan depan gitu dan gitu setahun sudah,negative
Atep Kamaludin,5,sangat puas dmn butuh lsg cair yg penting tdk melebihi limit yg ada,2025-06-29 08:52:50,sangat puas dmn butuh lsg cair yg penting tdk melebihi limit yg ada,positive
ujang rusman mulyana,5,senang bisa bergabung dengan julo bisnis lancar,2025-06-29 08:13:38,senang bisa bergabung dengan julo bisnis lancar,positive
Ecy Hidayat,5,Saya kasih bintang 5 trims julo bagus bangett n cepet cair nya😁☺.. Mantullll😁🤩🤩,2025-06-29 07:41:43,Saya kasih bintang 5 trims julo bagus bangett n cepet cair nya.. Mantullll,positive
Re “Re” K,1,udah bangkrut,2025-06-29 05:08:02,udah bangkrut,negative
Anisah Agustiani,1,kepada Yang terhormat bapak atau ibu. saya meminta untuk hapus semua data data pribadi saya yang ada diaplikasi,2025-06-29 04:31:01,kepada Yang terhormat bapak atau ibu. saya meminta untuk hapus semua data data pribadi saya yang ada diaplikasi,neutral
Gilang Oktavian,4,berapa lama ya buat proses akunnya?,2025-06-29 01:51:58,berapa lama ya buat proses akunnya?,negative
Ma Iman,4,"tanggal 29 Juni 2025 dengan mengatas nama kan Wahyu sudah tidak menggunakan apk julo lagi, jikalau ada sesuatu yang tidak di inginkan atau data pribadi saya tersebas maka saya tidak akan bertanggung jawab dan akan melapor ke pihak yang berwajib,terimakasih.",2025-06-29 00:09:51,"tanggal 29 Juni 2025 dengan mengatas nama kan Wahyu sudah tidak menggunakan apk julo lagi, jikalau ada sesuatu yang tidak di inginkan atau data pribadi saya tersebas maka saya tidak akan bertanggung jawab dan akan melapor ke pihak yang berwajib,terimakasih.",negative
Angga Permana,1,"nik sudah terdaftar, padahal saya baru akan registrasi, gimana sih ini",2025-06-28 23:54:23,"nik sudah terdaftar, padahal saya baru akan registrasi, gimana sih ini",negative
Angga Julian,1,"jangan diinstall, tidak membantu sama sekali",2025-06-28 22:14:28,"jangan diinstall, tidak membantu sama sekali",negative
Pernando Siahaan,1,"pembayaran bagus diatas 5jt tapi bulan ini dompet digital tidak bisa di gunakan, cukuplah iklan yang tidak berguna yang isinya iklan bisa cair dan mudah cair.. kecewa management julo tidak tau mana nasabah yang bagus dan mana yang tidak.. silakan cek akun",2025-06-28 20:40:51,"pembayaran bagus diatas 5jt tapi bulan ini dompet digital tidak bisa di gunakan, cukuplah iklan yang tidak berguna yang isinya iklan bisa cair dan mudah cair.. kecewa management julo tidak tau mana nasabah yang bagus dan mana yang tidak.. silakan cek akun",negative
Muhamad Tri Sasongko,1,"Sekian lama pake julo & tidak pernah telat bayar sekalipun. Limit msih banyak tapi pas mau narik dana keterangan ""pemberi dana belum tersedia"" mau bangkrut kah?? Udah email ke cs jawabannya juga sama. Klo gak ada pemberi dana kenapa harus ada limit??? Sangat sangat kecewa!!!",2025-06-28 20:32:17,Sekian lama pake julo tidak pernah telat bayar sekalipun. Limit msih banyak tapi pas mau narik dana keterangan pemberi dana belum tersedia mau bangkrut kah?? Udah email ke cs jawabannya juga sama. Klo gak ada pemberi dana kenapa harus ada limit??? Sangat sangat kecewa!!!,negative
adih adih,5,semoga lancar semua dan Amana .. terimakasih julo .,2025-06-28 20:05:34,semoga lancar semua dan Amana .. terimakasih julo .,positive
Renjaan Tobing,5,"julo the best ,sukses ya,semakin jaya ,jaya ,dan jaya,banyak membantu masyarakat ya🥰🥰🥰🥰🥰, terimakasih julo yg baik hati",2025-06-28 19:31:45,"julo the best ,sukses ya,semakin jaya ,jaya ,dan jaya,banyak membantu masyarakat ya, terimakasih julo yg baik hati",positive
Andi Susanto,1,"sementara saya kasih bintang 1, karena susah untuk mendapatkan pinjaman",2025-06-28 19:16:11,"sementara saya kasih bintang 1, karena susah untuk mendapatkan pinjaman",negative
Chafied Hassan,1,tidak bisa tarik limit,2025-06-28 18:29:01,tidak bisa tarik limit,negative
surya uba,5,Terima kasih tim julo atas respon masalah yang cepat. Keren...,2025-06-28 13:06:21,Terima kasih tim julo atas respon masalah yang cepat. Keren...,positive
Imas ruba,1,Ceo nya cuek banget ini ya? udah banyak keluhan begini gada statment atau kepastian kah? Ceo nya anti kritik ini mah gamau di kritik lucu. Ya kalo emang udah bangkrut dan gada pemberi dana lagi kasih dong statment nya jadi orang ga berharap lagi sama aplikasi ini dan tolong hapus aplikasi ini dari playstore kalau memang sudah bangkrut.,2025-06-28 12:54:08,Ceo nya cuek banget ini ya? udah banyak keluhan begini gada statment atau kepastian kah? Ceo nya anti kritik ini mah gamau di kritik lucu. Ya kalo emang udah bangkrut dan gada pemberi dana lagi kasih dong statment nya jadi orang ga berharap lagi sama aplikasi ini dan tolong hapus aplikasi ini dari playstore kalau memang sudah bangkrut.,negative
Mohriksal Abdullah,5,mantap,2025-06-28 12:32:00,mantap,positive
Frans Richard Timisela,1,"Awal pembayaran tidak telat pada tanggal 27 Mei 2025, jatuh tempo 29 Mei 2025 malah hari ini saya cek di tagihan angsuran langsung naik drastis termasuk di aplikasi, dan saya kena denda.",2025-06-28 11:52:07,"Awal pembayaran tidak telat pada tanggal 27 Mei 2025, jatuh tempo 29 Mei 2025 malah hari ini saya cek di tagihan angsuran langsung naik drastis termasuk di aplikasi, dan saya kena denda.",negative
Deni Hermawan,5,kasih limit bos,2025-06-28 11:17:02,kasih limit bos,positive
Ahmad Matin,3,mudah mudahan bisa cair,2025-06-28 10:51:36,mudah mudahan bisa cair,neutral
Arie Ryuzaki,5,"tenor bisa lama ga pake ribet sung cair, pertahankan aplikasinya",2025-06-28 08:14:19,"tenor bisa lama ga pake ribet sung cair, pertahankan aplikasinya",neutral
Yuli Ana,5,sangat membantu dikala mendesak akn kebutuhan,2025-06-28 07:28:50,sangat membantu dikala mendesak akn kebutuhan,positive
Edward J,1,Julo tidak ada perbaikan sampai saat ini tidak ada pemberi dana. kecewa sekali.,2025-06-28 06:59:17,Julo tidak ada perbaikan sampai saat ini tidak ada pemberi dana. kecewa sekali.,negative
Mas Ratno,5,kok limit saya gak bisa di gunakan,2025-06-28 06:50:34,kok limit saya gak bisa di gunakan,negative
kris adi Nugroho,1,"bayar selalu tepat waktu, tp tidak bisa ambil dana karena masih nunggu debitor, segera lunasin dan uninstal aplikasi",2025-06-28 05:18:37,"bayar selalu tepat waktu, tp tidak bisa ambil dana karena masih nunggu debitor, segera lunasin dan uninstal aplikasi",neutral
ANGGI MTD,1,"selalu menunggu penyedia dana, aplikasi tidak jelas",2025-06-28 04:35:30,"selalu menunggu penyedia dana, aplikasi tidak jelas",negative
Keken Ken,1,"jangan download apk ini dah bangkrut, gak bisa minjem lgi apk anehhh..tolong hapus ya data gua gak ada hutang piutang makasih",2025-06-28 03:26:22,"jangan download apk ini dah bangkrut, gak bisa minjem lgi apk anehhh..tolong hapus ya data gua gak ada hutang piutang makasih",negative
Ajis Alshandi,2,pencairan nya lama banget pinjem 500rb udah proses tapi ga cair2,2025-06-28 02:53:30,pencairan nya lama banget pinjem 500rb udah proses tapi ga cair2,negative
A.H.C Fhising,1,"pengajuan paling ribet hanya ada di apk julo,di apk yg lain gue lolos di julo tidak.payah",2025-06-28 02:07:08,"pengajuan paling ribet hanya ada di apk julo,di apk yg lain gue lolos di julo tidak.payah",negative
Verry Yakuza,5,fast respon,2025-06-28 02:03:37,fast respon,positive
Nita Syafiana,1,"limit sudah ada tapi pas mau dicairkan selalu alasannya pemberi dana tidak ada,udah nunggu sebulan lebih tetep aja gak bisa",2025-06-27 23:43:10,"limit sudah ada tapi pas mau dicairkan selalu alasannya pemberi dana tidak ada,udah nunggu sebulan lebih tetep aja gak bisa",negative
Kuang Toi lan,1,ribet belum tentu di ACC jangan mau ke julo,2025-06-27 23:34:26,ribet belum tentu di ACC jangan mau ke julo,negative
wiji yuliatin,1,"baru coba aplikasi ini udh di tolak ya sudah saya uninstal saja,per tanggal 27 juni 2025,tolong jaga data saya jangan di salah gunakan",2025-06-27 21:01:21,"baru coba aplikasi ini udh di tolak ya sudah saya uninstal saja,per tanggal 27 juni 2025,tolong jaga data saya jangan di salah gunakan",negative
Mita Huljanah,1,"aneh, pembayaran bagus ngk pernah telat limit di kurangi dan ngknada tagihan lgi, mau pinjam ngk bisa jawaban ngk ada pemebri dana jelek banget julo ni ya",2025-06-27 19:53:13,"aneh, pembayaran bagus ngk pernah telat limit di kurangi dan ngknada tagihan lgi, mau pinjam ngk bisa jawaban ngk ada pemebri dana jelek banget julo ni ya",negative
Deden Bitung,1,tolong jangan salah gunakan data pribadi saya 🙏🙏🙏🙏,2025-06-27 18:30:06,tolong jangan salah gunakan data pribadi saya,neutral
Nur Hasan,1,aplikasi yang kurang memuaskan kan dan tidak ada solusi dari pihak cs ya .saya mau pinjem dana aja harus banyak alesan dan menunggu pendanaan.padahal saya bayar selalu tepat waktu makin hari aplikasi ya gak jelas dan kurang puas sama cs ya dan aplikasi ya😡,2025-06-27 18:29:00,aplikasi yang kurang memuaskan kan dan tidak ada solusi dari pihak cs ya .saya mau pinjem dana aja harus banyak alesan dan menunggu pendanaan.padahal saya bayar selalu tepat waktu makin hari aplikasi ya gak jelas dan kurang puas sama cs ya dan aplikasi ya,negative
Iqbal Prakoso,1,"PER TANGGAL 21 SAYA MUHAMAD ANAS RIZKI SUDAH TIDAK MEMPUNYAI TANGGUNGAN ,TOLONG HAPUS DATA SAYA,APABILA ADA YANG MENYALAH GUNAKAN ITU BUKAN SAYA",2025-06-27 18:26:45,"PER TANGGAL 21 SAYA MUHAMAD ANAS RIZKI SUDAH TIDAK MEMPUNYAI TANGGUNGAN ,TOLONG HAPUS DATA SAYA,APABILA ADA YANG MENYALAH GUNAKAN ITU BUKAN SAYA",negative
My Lovely,1,Skrng JULO kembali gak baik baik lagi .. Pembayaran tepat waktu.. Status LANCAR.. limit ada. tapi nggak bisa ditarik...Padahal sebelumnya tdk pernah terjadi.. Tolong admin JULO kasih informasi ke nasabah.. Apa yg terjadi diJULO.. Kembalikan lg sistem seperti semula...,2025-06-27 17:48:32,Skrng JULO kembali gak baik baik lagi .. Pembayaran tepat waktu.. Status LANCAR.. limit ada. tapi nggak bisa ditarik...Padahal sebelumnya tdk pernah terjadi.. Tolong admin JULO kasih informasi ke nasabah.. Apa yg terjadi diJULO.. Kembalikan lg sistem seperti semula...,negative
Erick Susanto Erick,5,memuaskan,2025-06-27 15:49:48,memuaskan,positive
Yudhi Gunawan,1,Akun saya tidak bisa minjam kenapa mohon bantuannya.,2025-06-27 15:42:20,Akun saya tidak bisa minjam kenapa mohon bantuannya.,negative
Thoriq Addin,5,hallo ini kenapa ya saat saya mau pengajuan pinjaman tidak bisa karena tidak ada pemberi dana untuk pengajuan saya di aplikasi julo,2025-06-27 15:37:52,hallo ini kenapa ya saat saya mau pengajuan pinjaman tidak bisa karena tidak ada pemberi dana untuk pengajuan saya di aplikasi julo,negative
Rusnaeti Arrina,2,tidak ribet. tp lama memberi keputusan.,2025-06-27 15:15:15,tidak ribet. tp lama memberi keputusan.,negative
Sabar Ningrat,1,"apk gak guna, baru daftar langsung di tolak, jangan sampe data2 saya di salah gunakan, kalo sampe data2 saya di salah gunakan, bakal saya laporkan ke polisi.",2025-06-27 13:29:29,"apk gak guna, baru daftar langsung di tolak, jangan sampe data2 saya di salah gunakan, kalo sampe data2 saya di salah gunakan, bakal saya laporkan ke polisi.",negative
Yusron Ubaidillah,1,"kenapa saya tidak bisa pinjam. saya tidak pernah telat bayar, bahkan sebelum jatuh tempo saya bayar dahulu",2025-06-27 12:53:19,"kenapa saya tidak bisa pinjam. saya tidak pernah telat bayar, bahkan sebelum jatuh tempo saya bayar dahulu",positive
Asa Qurahman,2,"jadi susah untuk meminjam, se akan di persulit padahal limit sudah kembali tapi tidak bisa melakukan pinjaman",2025-06-27 12:41:02,"jadi susah untuk meminjam, se akan di persulit padahal limit sudah kembali tapi tidak bisa melakukan pinjaman",negative
Dea Dinda,5,"bagus aplikasinya, walaupun bunga agak mahal tapi sepadan karena kalo bayar tepat waktu bisa dapat cashback sampai 5% untuk dipotong cicilan",2025-06-27 12:27:07,"bagus aplikasinya, walaupun bunga agak mahal tapi sepadan karena kalo bayar tepat waktu bisa dapat cashback sampai 5 untuk dipotong cicilan",positive
mas jo6,1,"saya kasih bintang 1 dlu, jika pengajuan saya di terima saya tambah lagi bintang nya, jika di tolak tolong hapus data saya, jika ada penyalahgunaan data saya tidak bertanggung jawab.",2025-06-27 10:57:39,"saya kasih bintang 1 dlu, jika pengajuan saya di terima saya tambah lagi bintang nya, jika di tolak tolong hapus data saya, jika ada penyalahgunaan data saya tidak bertanggung jawab.",neutral
SnowkiZ,1,"akun saya gagal diverifikasi, dan tidak ada fitur penghapusan data akun, oleh karena itu hari Jumat, 27-06-2025 saya dengan resmi uninstal apk ini",2025-06-27 10:10:50,"akun saya gagal diverifikasi, dan tidak ada fitur penghapusan data akun, oleh karena itu hari Jumat, 27062025 saya dengan resmi uninstal apk ini",neutral
DIKHI RHOMANSAH,1,"pengajuan gak di ACC, trs minta hapus data udah 3x24 jam setelah download aplikasi nya juga blm ada konfirmasi, awas aja kalau data gua di salah gunain, mulai tanggal 27 Juni 2025 saya uninstall aplikasi nya karna saya pengajuan di tolak terus minta penghapusan data juga blm ada konfirmasi nya,",2025-06-27 10:02:13,"pengajuan gak di ACC, trs minta hapus data udah 3x24 jam setelah download aplikasi nya juga blm ada konfirmasi, awas aja kalau data gua di salah gunain, mulai tanggal 27 Juni 2025 saya uninstall aplikasi nya karna saya pengajuan di tolak terus minta penghapusan data juga blm ada konfirmasi nya,",negative
Putri Ratna,2,"bayar gk pernah telat. tpi pas mau ngajuin pinjaman, belum ada pendana ini gimana sih percuma punya limit tpi gk bisa di pake",2025-06-27 09:42:10,"bayar gk pernah telat. tpi pas mau ngajuin pinjaman, belum ada pendana ini gimana sih percuma punya limit tpi gk bisa di pake",negative
Adel Piero,1,Bunga tinggi..,2025-06-27 09:23:34,Bunga tinggi..,negative
Tommy Kona,1,tidak meningkat limit dan pencairan harus info lebih lanjut,2025-06-27 08:17:46,tidak meningkat limit dan pencairan harus info lebih lanjut,neutral
A Ziyad Zubaidi,2,"Sekarang makin aneh Julo, limit ada, tagihan lancar belum jatuh tempo, giliran ajukan cairan lagi ada keterangan tidak ada penyedia dana 😶‍🌫️",2025-06-27 07:39:25,"Sekarang makin aneh Julo, limit ada, tagihan lancar belum jatuh tempo, giliran ajukan cairan lagi ada keterangan tidak ada penyedia dana",negative
gunawan gungun,1,"Di karnakan tidak Bisa hapus data di aplikasi, mulai tanggal 27 juni 2025 saya uninstall aplikasi ini, tolong jangan salah gunakan data saya jika ada pinjaman atas nama saya itu sudah pasti bukan saya dan akan saya laporkan ke pihak yg berwajib",2025-06-27 07:26:38,"Di karnakan tidak Bisa hapus data di aplikasi, mulai tanggal 27 juni 2025 saya uninstall aplikasi ini, tolong jangan salah gunakan data saya jika ada pinjaman atas nama saya itu sudah pasti bukan saya dan akan saya laporkan ke pihak yg berwajib",negative
Rivoy Setiawan,1,saya sangat kecewa dengan aplikasi ini padal saya tidak pernah telat untuk bayar tagihan saya udah beberapa kali mengajukan pinjaman tapi di tolak terus karena masalah potensi garget telah kadaluarsa coba aktif kan lagi potensi garget saya baru saya senang lagi dari pada nasabah pindah ke yang lain????,2025-06-27 06:25:58,saya sangat kecewa dengan aplikasi ini padal saya tidak pernah telat untuk bayar tagihan saya udah beberapa kali mengajukan pinjaman tapi di tolak terus karena masalah potensi garget telah kadaluarsa coba aktif kan lagi potensi garget saya baru saya senang lagi dari pada nasabah pindah ke yang lain????,negative
Orang Tua,1,"daftar pun ga bisa, apk kocak",2025-06-27 05:23:38,"daftar pun ga bisa, apk kocak",negative
Irwan Doel,5,baik dan membantu bagi yg membutuhkan,2025-06-27 00:58:02,baik dan membantu bagi yg membutuhkan,positive
Siti Fatimah,1,"ter tanggal 26 06 2025 sy hapus aplikasi nya tolong data saya jangan di salah gunakan karena saya tidak meminjam uang disini, tapi TDK ada fitur hapus data jdi klw ada tagihan atas nama sy akan melaporkan ke pihak berwajib !!!",2025-06-26 19:53:04,"ter tanggal 26 06 2025 sy hapus aplikasi nya tolong data saya jangan di salah gunakan karena saya tidak meminjam uang disini, tapi TDK ada fitur hapus data jdi klw ada tagihan atas nama sy akan melaporkan ke pihak berwajib !!!",negative
Abang Hijrah,5,aman dan amananh,2025-06-26 18:29:07,aman dan amananh,positive
Jackson Sun,1,saya udh uninstall karna ditolak jika ad tagihan apapun saya ga bertanggung jawab dan jika data saya disalah gunakan akan saya laporkan keojk dan saya tuntut,2025-06-26 17:56:57,saya udh uninstall karna ditolak jika ad tagihan apapun saya ga bertanggung jawab dan jika data saya disalah gunakan akan saya laporkan keojk dan saya tuntut,negative
Imam Purnomo,1,BUKAN NYA GA MAU BAYAR TAPI MEMANG DARI GRAB NYA JARANG DI KASIH ORDER SAYA PUN MENYESAL AMBIL JULO SEKARANG GRAB MAKIN SEPI ORDER NYA MAU BANGKRUT MASA SEHARIAN DARI PAGI CUMA SATU ORDER HARI INI GA KEBAYAR LAGI INI PAYAH EMANG GRAB GA BISA BIKIN ORDER DAH GA LAKU APLIKASI JADUL BIKIN SUSAH ORANG,2025-06-26 16:44:09,BUKAN NYA GA MAU BAYAR TAPI MEMANG DARI GRAB NYA JARANG DI KASIH ORDER SAYA PUN MENYESAL AMBIL JULO SEKARANG GRAB MAKIN SEPI ORDER NYA MAU BANGKRUT MASA SEHARIAN DARI PAGI CUMA SATU ORDER HARI INI GA KEBAYAR LAGI INI PAYAH EMANG GRAB GA BISA BIKIN ORDER DAH GA LAKU APLIKASI JADUL BIKIN SUSAH ORANG,negative
"Bismil,lahhh",5,"amplikasi yg bagus,,🙏",2025-06-26 15:47:14,"amplikasi yg bagus,,",positive
Yogi Noveda H.P,1,"bener2 dah julo, udh gw email minta jangan telp2 lagi masih ada aja yah. udh gw bayar dan lunasin itu julo dan ga akan gw pake lagi, pelayanan apaan kaya gtu. masih mending pake apk sebelah yg konsisten kalo udh di konfirmasi sama costimer, ini julo bner2. kalo emang kasih cash back it yg gede bukan cash back kecil dengan alasan kasih cash back remainder nya. koreksi lagi lah kalian, jangan samain setiap costomer, gw juga tau masalah julo dengan yg lain terutama grab. tapi ga semua sama. catat",2025-06-26 15:02:55,"bener2 dah julo, udh gw email minta jangan telp2 lagi masih ada aja yah. udh gw bayar dan lunasin itu julo dan ga akan gw pake lagi, pelayanan apaan kaya gtu. masih mending pake apk sebelah yg konsisten kalo udh di konfirmasi sama costimer, ini julo bner2. kalo emang kasih cash back it yg gede bukan cash back kecil dengan alasan kasih cash back remainder nya. koreksi lagi lah kalian, jangan samain setiap costomer, gw juga tau masalah julo dengan yg lain terutama grab. tapi ga semua sama. catat",negative
Putri Alfarisy,1,pengajuan di tolak. apk udh hapus. kalau ada masalah dikemudian hari itu bkn dikirim ke rek aku sekian terima kasih tgl 26.06.25,2025-06-26 14:53:30,pengajuan di tolak. apk udh hapus. kalau ada masalah dikemudian hari itu bkn dikirim ke rek aku sekian terima kasih tgl 26.06.25,negative
Dede Bustomi,1,aplikasi ga jelas,2025-06-26 14:39:26,aplikasi ga jelas,negative
Wahyudi Zulkarnaien,5,good,2025-06-26 12:57:15,good,positive
vivi mumu,5,"saya kasih bintang 2 dulu, saya sudah mengajukan dana pinjam, katanya nunggu 1x24jam ini sudah lebih kok masih menunggu",2025-06-26 12:30:23,"saya kasih bintang 2 dulu, saya sudah mengajukan dana pinjam, katanya nunggu 1x24jam ini sudah lebih kok masih menunggu",negative
Alvin Sinurat,1,aplikasi penipuan ini harap segera di tinjau play store segera laporkan🙏🙏🙏🙏🙏,2025-06-26 10:56:32,aplikasi penipuan ini harap segera di tinjau play store segera laporkan,neutral
Nur Hayati,1,langsung ga disetujuii,2025-06-26 10:30:38,langsung ga disetujuii,negative
Yanti Sinewe,2,"saya SDH mengajukan pinjaman TPI SDH 2 jam lebih akun saya masih dalam menunggu..jadi PDA hari ini saya menghpus apk ini dari hp saya..saya TDK jadi meminjam..mohon jangan di slh gunakan data saya..karna saya TDK bertanggung jawab jika terjadi apa""""",2025-06-26 09:26:57,saya SDH mengajukan pinjaman TPI SDH 2 jam lebih akun saya masih dalam menunggu..jadi PDA hari ini saya menghpus apk ini dari hp saya..saya TDK jadi meminjam..mohon jangan di slh gunakan data saya..karna saya TDK bertanggung jawab jika terjadi apa,neutral
Hariz Kurniawan,2,"yth, bapak/ibu saya minta tolong untuk penghapusan akun saya karena keamanan akun saya terima kasih",2025-06-26 08:45:19,"yth, bapakibu saya minta tolong untuk penghapusan akun saya karena keamanan akun saya terima kasih",neutral
Pengguna Google,1,akun bodong cuman ingin mengumpulkan data orang Saya mulai hari ini akan menghapus data saya,2025-06-26 07:30:24,akun bodong cuman ingin mengumpulkan data orang Saya mulai hari ini akan menghapus data saya,negative
Saepul Hidayat,5,nyoba,2025-06-26 07:25:27,nyoba,positive
Zaenal Abidin,5,apa ada limit yang 30 juta?,2025-06-26 03:10:14,apa ada limit yang 30 juta?,negative
Niki Permatasari,1,"gabisa dipake lagi, apk sampah",2025-06-25 22:43:11,"gabisa dipake lagi, apk sampah",negative
BANG ALIF,5,sangat mudah,2025-06-25 21:26:06,sangat mudah,positive
Wira Tama,5,apa bisa dicairkan lewat ewalet dana,2025-06-25 20:30:17,apa bisa dicairkan lewat ewalet dana,neutral
Ai Siti Fatimah,1,Pengajuan saya ditolak! Mau hapus akun tapi masih digantung harus tunggu sampai 20hari! Saya Ai Siti Fatimah tidak lagi menggunakan aplikasi ini!!TOLONG HAPUS DATA SAYA JANGAN SAMPAI ADA YANG MENYALAHGUNAKAN!! Terimakasih,2025-06-25 18:51:11,Pengajuan saya ditolak! Mau hapus akun tapi masih digantung harus tunggu sampai 20hari! Saya Ai Siti Fatimah tidak lagi menggunakan aplikasi ini!!TOLONG HAPUS DATA SAYA JANGAN SAMPAI ADA YANG MENYALAHGUNAKAN!! Terimakasih,negative
History Records,1,"PT. JULO Teknologi Finansial JULO informasikan terkait disetujui atau tidaknya pengajuanmu akan ditentukan oleh kami saat punya dana atau tidak untuk dipinjami. lebih baik ajukan penghapusan akun jika di tolak , Salam Hangat JULO Kredit Online (FF)",2025-06-25 18:19:49,"PT. JULO Teknologi Finansial JULO informasikan terkait disetujui atau tidaknya pengajuanmu akan ditentukan oleh kami saat punya dana atau tidak untuk dipinjami. lebih baik ajukan penghapusan akun jika di tolak , Salam Hangat JULO Kredit Online FF",neutral
Gaming Time 69,5,"Aplikasi keren membantu ku dikala sulit, aplikasi lain ribet ga acc hanya julo yang paling mengerti biarpun bunganya gede, maju terus sukses buat julo.",2025-06-25 17:59:52,"Aplikasi keren membantu ku dikala sulit, aplikasi lain ribet ga acc hanya julo yang paling mengerti biarpun bunganya gede, maju terus sukses buat julo.",positive
bayu kuswijayanto,5,bagus dan cepat,2025-06-25 17:15:10,bagus dan cepat,positive
Rito Hartono,5,Julo mantap,2025-06-25 16:45:30,Julo mantap,positive
