userName,score,content,at,cleaned,sentiment
Dian Rian,5,cepat,2025-07-26 07:59:09,cepat,positive
Dendy Eka Cahya Nugraha,5,gak ribet keren,2025-07-26 07:53:23,gak ribet keren,positive
Ajay Farma,5,TRIMKASIH RUPIAH CEPAT😃😃,2025-07-26 07:33:40,TRIMKASIH RUPIAH CEPAT,positive
Joko Setiyawan,5,pokoknya rupiah cepat mantaap saya rekomendasi pinjaman ini..... mantaaaaap,2025-07-26 07:27:25,pokoknya rupiah cepat mantaap saya rekomendasi pinjaman ini..... mantaaaaap,positive
Rohman Dj,5,rupiah cepat secepat kilat,2025-07-26 07:07:36,rupiah cepat secepat kilat,negative
Abila Cell,4,"aplikasi nya biasa saja limit pertama 300 rb, udah di lunasin semuanya gk naik naik limit nya, tapi lebih sangat murah gk mahal pencairan cepat semuanya top markotop hanya saja limit nya kecill jadi tangung untuk transaksi nya",2025-07-26 05:48:51,"aplikasi nya biasa saja limit pertama 300 rb, udah di lunasin semuanya gk naik naik limit nya, tapi lebih sangat murah gk mahal pencairan cepat semuanya top markotop hanya saja limit nya kecill jadi tangung untuk transaksi nya",positive
m pamungkas,1,sudah saya lunasin tapi masih aja ada tagihan tidak bermutu sekali emang 🥱,2025-07-26 03:56:28,sudah saya lunasin tapi masih aja ada tagihan tidak bermutu sekali emang,negative
Ardian Setiawan,5,pinjaman nya bisa di transfer ke bank lain??,2025-07-26 03:50:24,pinjaman nya bisa di transfer ke bank lain??,neutral
Dudy Dasuki,4,"Pendaftaran yg sangat mudah, TPI tidak bisa hapus akun Sy tidak jdi minjam karena limit yg sangat kecil pertanggal 26 Juli 2025 apk Rupiah Cepat sy uninstall, dan mohon data sy jgn di salah gunakan, untuk sbagai tanda bukti sy sudah sy kumpulkan bukti² nya",2025-07-26 02:43:01,"Pendaftaran yg sangat mudah, TPI tidak bisa hapus akun Sy tidak jdi minjam karena limit yg sangat kecil pertanggal 26 Juli 2025 apk Rupiah Cepat sy uninstall, dan mohon data sy jgn di salah gunakan, untuk sbagai tanda bukti sy sudah sy kumpulkan bukti nya",neutral
Ukie Ghembel,5,sangat bagus,2025-07-26 02:13:22,sangat bagus,positive
Iwan Setiyono30,5,good,2025-07-26 01:59:39,good,positive
Hamdani,5,cepat,2025-07-26 01:41:39,cepat,positive
Marly Mainaki,4,pencairan nya lama sekali min,2025-07-26 01:08:57,pencairan nya lama sekali min,negative
Dinda Sholihah,3,apakah bisa di cairkan ke gopay?,2025-07-26 00:54:53,apakah bisa di cairkan ke gopay?,neutral
Made Iriana,5,okee,2025-07-25 23:49:56,okee,positive
Elan Sudrajat,5,bagus lah cuma bunga terlalu gede,2025-07-25 23:29:41,bagus lah cuma bunga terlalu gede,negative
dede Bagler,5,bagus,2025-07-25 23:15:37,bagus,positive
Azizah,5,baik,2025-07-25 23:13:44,baik,positive
Adam Rapp'z,5,bgusss,2025-07-25 22:58:12,bgusss,positive
Ifzii Rahman125,2,Terlalu GG awal nya Cs nya nelvon bisa di cairkan dana nya eh tau2 di tolak KLO ngk niat ngk usah nelvon2 segala,2025-07-25 22:55:38,Terlalu GG awal nya Cs nya nelvon bisa di cairkan dana nya eh tau2 di tolak KLO ngk niat ngk usah nelvon2 segala,negative
Usu Doang,5,msntapppp,2025-07-25 22:31:09,msntapppp,positive
Khafidzo Tussyuaibah,1,lagi mepet-mepet nya padahal ga pernah pinjol dll malah ketolak terus setiap daftar ga pernah di acc padahal bakalan dibayar cmn lagi kepepet buat buka usaha susah banget di accc,2025-07-25 22:23:59,lagi mepetmepet nya padahal ga pernah pinjol dll malah ketolak terus setiap daftar ga pernah di acc padahal bakalan dibayar cmn lagi kepepet buat buka usaha susah banget di accc,negative
Rini Kusuma,5,aplikasi sangat membantu,2025-07-25 22:18:37,aplikasi sangat membantu,positive
Mas Bray,1,"Bintang 1 saja , pelanggan Lama & tertib tapi limit cm 200k saja😂 gak ada berubah, gimana mau ngasih rate yang bagus🤭",2025-07-25 21:51:00,"Bintang 1 saja , pelanggan Lama tertib tapi limit cm 200k saja gak ada berubah, gimana mau ngasih rate yang bagus",negative
Ztafashion Import,5,baru dpt limit 200rb....bisa naeknlagi gak y,2025-07-25 21:44:27,baru dpt limit 200rb....bisa naeknlagi gak y,neutral
Rino Underground89,5,"bermutu tinggi,good👍",2025-07-25 21:43:24,"bermutu tinggi,good",positive
Malik Komeng,5,membantu,2025-07-25 21:36:31,membantu,positive
rheza venus,5,sangat membantu,2025-07-25 21:26:32,sangat membantu,positive
BUSER 86,5,sangat membantu,2025-07-25 21:21:41,sangat membantu,positive
Puji Gaming,5,"langsung cair, tapi tenor nya sangat kecil, hanya 200.000",2025-07-25 21:03:18,"langsung cair, tapi tenor nya sangat kecil, hanya 200.000",positive
Selamet Mulyadi,5,terima kasih banyak telah membantu 🙏,2025-07-25 20:52:40,terima kasih banyak telah membantu,positive
Melati Putri,5,bagus cepat proses nya,2025-07-25 20:48:52,bagus cepat proses nya,positive
Ren Senja,5,knpa limitnya gak naik kak,2025-07-25 20:29:21,knpa limitnya gak naik kak,negative
yeni yuliana,5,Assalamualaikum saya sengaja kasih bintang 5 biar di baca. saya mohon untuk mengembalikan uang saya karena salah transfer dari pinjaman online rupiah cepat tagihan saya 78.000 saya transfer nya 1.100.000. tolong respon nya. sudah saya kirim Imel tapi tidak di respon,2025-07-25 20:24:28,Assalamualaikum saya sengaja kasih bintang 5 biar di baca. saya mohon untuk mengembalikan uang saya karena salah transfer dari pinjaman online rupiah cepat tagihan saya 78.000 saya transfer nya 1.100.000. tolong respon nya. sudah saya kirim Imel tapi tidak di respon,negative
Tiyan Ratri,5,aku beri 5 bintang proses cepat pokoknya terbaik👍💯,2025-07-25 20:15:27,aku beri 5 bintang proses cepat pokoknya terbaik,positive
kapt tolol,1,pinjam ga pernah acc tapi tiap hari di spam telfon mulu maunya apa sih coba? mau di galbay?,2025-07-25 20:06:14,pinjam ga pernah acc tapi tiap hari di spam telfon mulu maunya apa sih coba? mau di galbay?,negative
Vr Rama,1,pinjaman setelah di bayar gak nambah malah turun yang benar kalo buat apl pinjol itu bosss,2025-07-25 19:57:33,pinjaman setelah di bayar gak nambah malah turun yang benar kalo buat apl pinjol itu bosss,negative
Winda Gustiah,5,respon cpat,2025-07-25 19:48:39,respon cpat,positive
Elyzabet miang tangko “Ely” Tangko,5,aplikasi sangat membantu semoga lancar dan bisa kerja sama dengn 👍,2025-07-25 19:41:14,aplikasi sangat membantu semoga lancar dan bisa kerja sama dengn,positive
para pemuda kreatif,5,apk nya bagus,2025-07-25 19:40:32,apk nya bagus,positive
Irfan Maulana,5,trimakasih sudah membantu saya,2025-07-25 19:32:53,trimakasih sudah membantu saya,positive
Doni Pradana,3,"tolong jangan sampai dipakai data saya Karena tidak lolos verifikasi, padahal belum pernah meminjam",2025-07-25 19:25:58,"tolong jangan sampai dipakai data saya Karena tidak lolos verifikasi, padahal belum pernah meminjam",negative
Gamebaru Saya,1,ini legal ga sih.. belum jatuh tempo ko udah di teror... fix lunas hapus,2025-07-25 19:25:54,ini legal ga sih.. belum jatuh tempo ko udah di teror... fix lunas hapus,negative
I Am Rofy,5,mantep pelayanan,2025-07-25 19:20:48,mantep pelayanan,positive
Bilal Firmansyah,1,"hapus data pribadi saya,jika terjadi peminjaman saya tidak melakukan proses itu karena ditolak dan saya sudah hapus aplikasi terima kasih.",2025-07-25 19:05:35,"hapus data pribadi saya,jika terjadi peminjaman saya tidak melakukan proses itu karena ditolak dan saya sudah hapus aplikasi terima kasih.",negative
Garuda Indonesia,5,bagus cepat,2025-07-25 18:57:41,bagus cepat,positive
reza rachmat,5,good,2025-07-25 18:49:19,good,positive
Devi Ratnasari,5,cair cepet tp kenapa ya saya pinjem satu juta masuk rekening cuma 900..bungaa gedeeee bangettttttt,2025-07-25 18:46:20,cair cepet tp kenapa ya saya pinjem satu juta masuk rekening cuma 900..bungaa gedeeee bangettttttt,negative
Adam Hdyt,5,akhirnya di acc,2025-07-25 18:33:29,akhirnya di acc,neutral
Ujang Samasuri,5,sangat cepat responnya bagus luar biasa,2025-07-25 18:14:37,sangat cepat responnya bagus luar biasa,positive
Ilham Fanani,1,Gilak Telemarketing Spam Tiap Hari dengan nomer yang berbeda,2025-07-25 18:12:20,Gilak Telemarketing Spam Tiap Hari dengan nomer yang berbeda,negative
Supi Yanto,5,Respon nya sangat cepat,2025-07-25 18:07:45,Respon nya sangat cepat,positive
Dinar Kurniawan,2,"saya baru coba apk ini tadi. dan langsung ngajuin pinjaman 1,1jt tapi knp yang saya terima cuma 990rb ya? gede amat biaya ppn sampe 110rb kalo cuma 10rb sampe 20rb masih oke lah. tolong lah kebijakanya",2025-07-25 18:07:03,"saya baru coba apk ini tadi. dan langsung ngajuin pinjaman 1,1jt tapi knp yang saya terima cuma 990rb ya? gede amat biaya ppn sampe 110rb kalo cuma 10rb sampe 20rb masih oke lah. tolong lah kebijakanya",negative
Ganesha 777,5,"rupiah cepat, proses cepat",2025-07-25 18:06:31,"rupiah cepat, proses cepat",positive
Menyadi Kola,5,cepat dan mudah pencairan nya,2025-07-25 18:03:31,cepat dan mudah pencairan nya,positive
MUHAERI ZAKARIA,1,"Tolong jangan spam saya, saya ga ada hutang ga minjem, ganggu banget",2025-07-25 17:57:36,"Tolong jangan spam saya, saya ga ada hutang ga minjem, ganggu banget",negative
Dede Yakub,5,"terima kasih rupiah cepat , saat lgi butuh dana mendesak, mantap jiwa sangat CPT pencairan nyaa skli lgi terima kasih rupiah cepat",2025-07-25 17:56:19,"terima kasih rupiah cepat , saat lgi butuh dana mendesak, mantap jiwa sangat CPT pencairan nyaa skli lgi terima kasih rupiah cepat",positive
Ahmad Mike,1,berisik tiap hari nelpon saya suruh minjam uang,2025-07-25 17:54:17,berisik tiap hari nelpon saya suruh minjam uang,negative
Wira Hadi,5,"Pinjaman nya tidak sulit, pencairan dana nya cepat.. Tapi pinjaman limit nya tidak naik² meskipun sudah kita Lunasin 👍👍 Tapi terimakasih sudah sangat membantu, bunga nya rendah tidak mempersulit sangat² membantu.. saran sedikit boleh bos, Naikan limit nya lah 😁 👍👍",2025-07-25 17:53:04,"Pinjaman nya tidak sulit, pencairan dana nya cepat.. Tapi pinjaman limit nya tidak naik meskipun sudah kita Lunasin Tapi terimakasih sudah sangat membantu, bunga nya rendah tidak mempersulit sangat membantu.. saran sedikit boleh bos, Naikan limit nya lah",positive
Hasan Nudin,5,bagus ..smga lancar .,2025-07-25 17:52:23,bagus ..smga lancar .,negative
zainul cahtran,5,"pinjaman mudah dan semoga amanah, terimakasih rupiah cepat...",2025-07-25 17:45:10,"pinjaman mudah dan semoga amanah, terimakasih rupiah cepat...",positive
angginurul331,1,Saya tidak prnh meminjam dan TDK di acc juga.Aplikasi juga tidak menyediakan fitur hapus akun jadi tolong hpus akun saya.Jangan gunakan data pribadi saya.,2025-07-25 17:32:41,Saya tidak prnh meminjam dan TDK di acc juga.Aplikasi juga tidak menyediakan fitur hapus akun jadi tolong hpus akun saya.Jangan gunakan data pribadi saya.,neutral
Ade Ruswandi,5,trimksh sudah d ACC min..sangat top bangt,2025-07-25 17:29:12,trimksh sudah d ACC min..sangat top bangt,positive
Slamet Priyatno,5,baik,2025-07-25 17:28:52,baik,positive
Soto Betawi,5,bagus,2025-07-25 17:24:18,bagus,positive
Sobri bri,5,mantap rupiah cepat pijaman lasung cair,2025-07-25 17:23:15,mantap rupiah cepat pijaman lasung cair,positive
Nyai Ruman,5,buat kpepet nolong bnget,2025-07-25 17:19:12,buat kpepet nolong bnget,neutral
Endang Pitri,1,kalian jangan lah nyepam panggilan pagi siang malam. belum minjam dah di telpon setiap hari. jadi takut aku..,2025-07-25 17:17:49,kalian jangan lah nyepam panggilan pagi siang malam. belum minjam dah di telpon setiap hari. jadi takut aku..,negative
Midinz bravo,5,terbaik,2025-07-25 17:13:37,terbaik,positive
Deden Maulana,5,"Sangat Membantu Di Saat Sdg Butuh Modal..Pembayaranyapun 3x Cicilan Selama 3,Bulan,🙏",2025-07-25 17:03:20,"Sangat Membantu Di Saat Sdg Butuh Modal..Pembayaranyapun 3x Cicilan Selama 3,Bulan,",positive
Ali .M,5,is ok,2025-07-25 17:00:35,is ok,positive
Indah Riki,1,"mengganggu bgt bisakah ga tlpn"" ?? download jg gara"" kepencet tiap hari ada puluhan kali nlpn dgn nomor berbeda nawarin pinjaman",2025-07-25 16:39:29,mengganggu bgt bisakah ga tlpn ?? download jg gara kepencet tiap hari ada puluhan kali nlpn dgn nomor berbeda nawarin pinjaman,negative
Black Mamba,5,apk Bgs,2025-07-25 16:26:59,apk Bgs,negative
Adi Putra,5,"keren,CPT sekali prosesnya",2025-07-25 16:23:18,"keren,CPT sekali prosesnya",positive
vicz valenz,5,luar biasa,2025-07-25 16:20:55,luar biasa,positive
Hassan Zaenudin,1,sms mulu ganggu,2025-07-25 16:04:11,sms mulu ganggu,negative
Isno Salbani,5,"pengajuan pertama, mudah mudahan lolos",2025-07-25 15:57:15,"pengajuan pertama, mudah mudahan lolos",positive
Ahmad Muhdor,1,Aplikasi yang sangat mengganggu saya mau hapus aplikasi malah makin di teror padahal saya nggak ada pinjam uang maksa banget,2025-07-25 15:36:21,Aplikasi yang sangat mengganggu saya mau hapus aplikasi malah makin di teror padahal saya nggak ada pinjam uang maksa banget,negative
Sri handayani,5,proses cepat,2025-07-25 15:34:16,proses cepat,positive
Leman Juhri Rambe,5,proses cepat dan tenornya 3 bulan sangat membantu,2025-07-25 15:27:04,proses cepat dan tenornya 3 bulan sangat membantu,positive
Sofyan Sagoro,5,"Sgt direkomendasikan wlo limit pertama 200rb dan pembayaran sebulan. Mudah""an limit bertambah stlh pelunasan",2025-07-25 15:17:45,Sgt direkomendasikan wlo limit pertama 200rb dan pembayaran sebulan. Mudahan limit bertambah stlh pelunasan,positive
SBB MASHUDI,5,Terimakasih🙏🏻🙏🏻,2025-07-25 15:14:16,Terimakasih,positive
JAYA MAJU Electrical,5,mantap semoga berkah barokah,2025-07-25 15:13:02,mantap semoga berkah barokah,positive
Tejo,5,meskipun dikit pinjaman tpi Alhamdulillah cair,2025-07-25 15:07:07,meskipun dikit pinjaman tpi Alhamdulillah cair,positive
Wakgenk 089,5,bgus,2025-07-25 15:06:01,bgus,positive
Rosa Indawati,5,mantap,2025-07-25 15:02:33,mantap,positive
Mega Andi,5,trimakasih 🙏 rupiah cepat respon cepat sangat bermanfaat sekali,2025-07-25 14:56:25,trimakasih rupiah cepat respon cepat sangat bermanfaat sekali,positive
Cah Kacar,1,gak lolos.,2025-07-25 14:55:18,gak lolos.,negative
Non Wijaya,5,sangat cepat & g ribet,2025-07-25 14:45:35,sangat cepat g ribet,positive
Nur Laelah,5,"mantap cepay terpervaya, silahkan .",2025-07-25 14:28:57,"mantap cepay terpervaya, silahkan .",positive
mahfud kadir,5,"bagus, tapi limit tidak naik",2025-07-25 14:25:22,"bagus, tapi limit tidak naik",negative
Samsul falahudin,5,mudah-mudahan dapat di pinjam kan,2025-07-25 14:21:37,mudahmudahan dapat di pinjam kan,neutral
Marhamah Harahap,1,"ini kenapa sih aplikasinya saya blm telat bayar udah di ancam""sebar data ...padahal kn saya niat baik mau bayar sore jm 5 ini saya udah diteror dng beberapa nomor...sebarin data""saya di sosial media . ...dmna""aplikasi pinjol itu pembayaran nya sampe jm 12mlm ini gak baru siang saya udah diancam""",2025-07-25 14:17:59,ini kenapa sih aplikasinya saya blm telat bayar udah di ancamsebar data ...padahal kn saya niat baik mau bayar sore jm 5 ini saya udah diteror dng beberapa nomor...sebarin datasaya di sosial media . ...dmnaaplikasi pinjol itu pembayaran nya sampe jm 12mlm ini gak baru siang saya udah diancam,negative
Febri Zal,5,top,2025-07-25 14:16:34,top,positive
Jack Dilaga,5,Keren,2025-07-25 14:14:28,Keren,positive
Rolas Juli.A,5,good,2025-07-25 14:13:42,good,positive
Smassh 123,5,ok sngat bgs cpt cair,2025-07-25 14:10:26,ok sngat bgs cpt cair,neutral
Wahid official,2,aplikasi yang sangat mencekik bunganya seperti rentenir udah gak baik,2025-07-25 14:08:08,aplikasi yang sangat mencekik bunganya seperti rentenir udah gak baik,negative
Ifante Cutes,5,ga nyangka,2025-07-25 14:07:25,ga nyangka,positive
deni jendoll,1,"gausa nelponin terus ,gua gk mau minjem",2025-07-25 13:52:38,"gausa nelponin terus ,gua gk mau minjem",negative
Haidan Wi,5,apk sangat membantu,2025-07-25 13:50:21,apk sangat membantu,positive
bilen moe,1,"awas biarpun anda rutin bayar dan tidak. pernah telat limit bukanya nambah malah jadi kecil, saat pelunasan kita di kadalin alih alih nambah limit, malah limit seenaknya di kecilin padahal nasabah lama dan rutin bayar dinaikin dulu limit nya kemudian seenaknya dikecili, ini fintech pakai kredit scoring apaan, nasabah lama limit malah dikecilin, jadi tidak perduli kita menjadi nasabah yang rajin bayar, hati hati",2025-07-25 13:50:09,"awas biarpun anda rutin bayar dan tidak. pernah telat limit bukanya nambah malah jadi kecil, saat pelunasan kita di kadalin alih alih nambah limit, malah limit seenaknya di kecilin padahal nasabah lama dan rutin bayar dinaikin dulu limit nya kemudian seenaknya dikecili, ini fintech pakai kredit scoring apaan, nasabah lama limit malah dikecilin, jadi tidak perduli kita menjadi nasabah yang rajin bayar, hati hati",negative
Sang Dewi,5,bagus,2025-07-25 13:48:34,bagus,positive
Imannuell Aemba,5,paling di rekomendasi,2025-07-25 13:41:30,paling di rekomendasi,positive
Kevin Prasetyo,2,"kurang bagus apk ini, sedikit bermasalah",2025-07-25 13:41:24,"kurang bagus apk ini, sedikit bermasalah",negative
Irwan Sadeli,5,keren mantap lah,2025-07-25 13:40:25,keren mantap lah,positive
Ali Mi,1,belum lewat jatuh tempo ditelpon berkali kali.jangan pinjam disini nanti malah tidak tenang,2025-07-25 13:19:01,belum lewat jatuh tempo ditelpon berkali kali.jangan pinjam disini nanti malah tidak tenang,negative
jon panzer,5,mantaf,2025-07-25 13:12:29,mantaf,positive
Momy Gemoy,5,suka banget bisa pilih tenor walaupun pencairan nya sedikit,2025-07-25 13:12:21,suka banget bisa pilih tenor walaupun pencairan nya sedikit,positive
edi ridwan,5,good,2025-07-25 13:04:54,good,positive
Divani zahra ardana,1,"menganggu orang,tiap waktu telfon terus",2025-07-25 12:42:47,"menganggu orang,tiap waktu telfon terus",negative
Atik Jbi,5,oke luar biasa',2025-07-25 12:33:11,oke luar biasa',negative
Archiless YM,1,saya sudah melakukan pembayaran tapi tagihan saya tidak berubah. pembayran sesuasi nomer pembayran,2025-07-25 12:21:11,saya sudah melakukan pembayaran tapi tagihan saya tidak berubah. pembayran sesuasi nomer pembayran,neutral
Erlangga Angga08,5,udah bunga besar potongan besar pula,2025-07-25 12:18:06,udah bunga besar potongan besar pula,negative
Rinnal Lumbanraja,5,good aplication,2025-07-25 12:13:50,good aplication,positive
Nelis Kelly,5,sangat baik,2025-07-25 12:09:47,sangat baik,positive
dewi sartika,1,"aku coba pengajuan tpi gak lolos, aku mau uninstal mohon data sya jngn dislah gunakan.",2025-07-25 12:01:52,"aku coba pengajuan tpi gak lolos, aku mau uninstal mohon data sya jngn dislah gunakan.",neutral
Dasa Mahendra,5,mantap rupiah cepat,2025-07-25 12:01:00,mantap rupiah cepat,positive
Nandocs _,5,availble ♡,2025-07-25 11:53:05,availble,positive
H&r,2,"kasih bintang 2 dulu sementara, jika bagus tambah lagi, pinjaman tidak maksimal, pemotongan nya banyak, bunga nya besar",2025-07-25 11:52:27,"kasih bintang 2 dulu sementara, jika bagus tambah lagi, pinjaman tidak maksimal, pemotongan nya banyak, bunga nya besar",negative
ARWIN Syah,5,terimakasih rupiah cepat telah bisa membantu pinjaman secara secepat.,2025-07-25 11:50:24,terimakasih rupiah cepat telah bisa membantu pinjaman secara secepat.,positive
MILA RATU,5,good,2025-07-25 11:45:58,good,positive
Dinda Shelina putri,5,pengajuan cepat dan langsung acc. makasih Rucep,2025-07-25 11:41:46,pengajuan cepat dan langsung acc. makasih Rucep,positive
Yani Ariani,4,"masukan kata sandi di batasi pas mau login,cuma 6 angka padahal sandi saya panjang,harus install berkali2 baru bsa",2025-07-25 11:08:46,"masukan kata sandi di batasi pas mau login,cuma 6 angka padahal sandi saya panjang,harus install berkali2 baru bsa",negative
Ipong Sanjaya,5,sangat baik,2025-07-25 11:04:51,sangat baik,positive
Allen Nurtanio,5,👍👍,2025-07-25 10:40:26,,ERROR
Fendi Jaya,5,Mantap,2025-07-25 10:34:57,Mantap,positive
Adi Suhendra,1,suruh updete tapi ga bisa wkwkw setop pinjaman bunga tinggi solusi nya rupiah cepat bohing aja nihh,2025-07-25 10:30:50,suruh updete tapi ga bisa wkwkw setop pinjaman bunga tinggi solusi nya rupiah cepat bohing aja nihh,negative
Meiko Hakim,5,aplikasi yang sangat membantu,2025-07-25 10:13:11,aplikasi yang sangat membantu,positive
M MAKMUN EFFENDI,5,"pada aplikasi tidak ada menu rekening,.. terus kalau nanti cair ke rekening siapa ini?",2025-07-25 10:05:13,"pada aplikasi tidak ada menu rekening,.. terus kalau nanti cair ke rekening siapa ini?",neutral
Heryadi Chandra,5,mantappp fullll.. sangat membantu sekali saat membutuhkan dana tunai. terima kasih rupiah cepat.,2025-07-25 10:02:29,mantappp fullll.. sangat membantu sekali saat membutuhkan dana tunai. terima kasih rupiah cepat.,positive
Miswanto Wanto,5,mantap bagus sekali di ACC juga walaupun limit kecil terimakasih rupiah cepat,2025-07-25 09:55:23,mantap bagus sekali di ACC juga walaupun limit kecil terimakasih rupiah cepat,positive
helvika zahria harahap,4,"sengaja saya kasih bintang 4 dulu, memang pengajuan sangat lah mudah, tapi limit pinjaman masih rendah, mudah mudahan nnti makin menaik",2025-07-25 09:53:10,"sengaja saya kasih bintang 4 dulu, memang pengajuan sangat lah mudah, tapi limit pinjaman masih rendah, mudah mudahan nnti makin menaik",positive
ori yo,5,"proses cepat, bunga kecil di banding pinjol alin",2025-07-25 09:52:43,"proses cepat, bunga kecil di banding pinjol alin",positive
Cincin Laba,5,proses mudah dan cepat cair,2025-07-25 09:44:02,proses mudah dan cepat cair,positive
Ipa Maulani,5,tidak lama menunggu proses cepat pencairan cepat,2025-07-25 09:43:01,tidak lama menunggu proses cepat pencairan cepat,positive
habib nur,5,membantu,2025-07-25 09:39:03,membantu,positive
OM•RAPS Afriandh,1,apk sampah gak guna,2025-07-25 09:37:10,apk sampah gak guna,negative
Abdi Delang,5,membantu,2025-07-25 09:37:04,membantu,positive
IDHEY Mark,1,"sudah dilunasi eh malah ga ngasih lagi padahal saya angsuran tidak pernah telat,kalo saya tidak lancar cicilan nya baru paham tidak ngasih juga karena saya lalai,tapi ini malahan saya bayar lebih awal",2025-07-25 09:34:49,"sudah dilunasi eh malah ga ngasih lagi padahal saya angsuran tidak pernah telat,kalo saya tidak lancar cicilan nya baru paham tidak ngasih juga karena saya lalai,tapi ini malahan saya bayar lebih awal",negative
pitra ariansyah,5,Bagus sekali aplikasi nya,2025-07-25 09:26:59,Bagus sekali aplikasi nya,positive
Ade Muslih,5,terima kasih rupiah cepat .benar2 cepat prosesnya ga ribet langsung cair ...tenor nya jg panjang sesuai yg di inginkan ...,2025-07-25 09:20:35,terima kasih rupiah cepat .benar2 cepat prosesnya ga ribet langsung cair ...tenor nya jg panjang sesuai yg di inginkan ...,positive
Ryan Ahmad,5,terimakasih Rupiah cepat sangat membantu,2025-07-25 09:16:03,terimakasih Rupiah cepat sangat membantu,positive
NURIPANSYAH IPAN,5,bagus untuk membantu pada saat ke sulitan,2025-07-25 09:14:44,bagus untuk membantu pada saat ke sulitan,positive
Aan Nugroho,5,jos,2025-07-25 09:13:03,jos,negative
Abdu Rohim,5,bagus terpercaya,2025-07-25 08:57:34,bagus terpercaya,positive
Genjo Wakabayashi,5,"terimakasih rupiah cepat, sangat membantu, proses tidak ribet dan pencairan cepat🤗",2025-07-25 08:52:30,"terimakasih rupiah cepat, sangat membantu, proses tidak ribet dan pencairan cepat",positive
Ismet Ismet,5,terima kasih rupiah cepat,2025-07-25 08:52:20,terima kasih rupiah cepat,positive
Tedi Abdul k,5,sangat membantu Tidka anti ripet ACC cepet boleh di coba buat yg lain bungganya kecil,2025-07-25 08:48:39,sangat membantu Tidka anti ripet ACC cepet boleh di coba buat yg lain bungganya kecil,positive
Ryan Awen,5,bagus,2025-07-25 08:27:29,bagus,positive
Hasan 238,3,males pinjam lagi bunga nya gede di tambah lagi pake potongan pencanangan potongannya gede juga kudu mikir klo pinjam di sini mendingan di aplikasi sebelah dpt nya full tanpa potongan,2025-07-25 08:26:06,males pinjam lagi bunga nya gede di tambah lagi pake potongan pencanangan potongannya gede juga kudu mikir klo pinjam di sini mendingan di aplikasi sebelah dpt nya full tanpa potongan,negative
Ris Man,5,sangat membantu sekali,2025-07-25 08:23:19,sangat membantu sekali,positive
hamdana hamdana,5,bagus ko cepat,2025-07-25 08:15:15,bagus ko cepat,positive
fauzan cannel,5,"terimakasih buat rupiacepat,sudah mau membantu masalah keuangan kitta,meski saat ngajukan pertama dengan limit terkecil,tapi pengajuan nya langsung disetujui,Semoga makin sukses rupiahcepat👌👌👍👍",2025-07-25 08:11:54,"terimakasih buat rupiacepat,sudah mau membantu masalah keuangan kitta,meski saat ngajukan pertama dengan limit terkecil,tapi pengajuan nya langsung disetujui,Semoga makin sukses rupiahcepat",positive
Sinta Nur malimbuo,5,"bagus,tercepat",2025-07-25 07:58:11,"bagus,tercepat",positive
Mardian Ian,5,sangat membantu,2025-07-25 07:31:49,sangat membantu,positive
Irvan Ginanjar,5,Bagus👍,2025-07-25 06:53:27,Bagus,positive
Nurul Syifaiyah,5,lumayan,2025-07-25 06:48:42,lumayan,positive
Uyung Nuhara,5,sangat rekomended untuk di galbay,2025-07-25 05:53:30,sangat rekomended untuk di galbay,positive
Imam Syah,5,sangat bagus peminjaman proses cepat .. bagus untuk yang membutuhkan cicilan cuma dikit limit 200 itu sudah membutuhkan buat pekerja untuk seminggu biar pun ada potongan 20 ribu,2025-07-25 04:46:00,sangat bagus peminjaman proses cepat .. bagus untuk yang membutuhkan cicilan cuma dikit limit 200 itu sudah membutuhkan buat pekerja untuk seminggu biar pun ada potongan 20 ribu,positive
Adi Prayitno,1,"tolong hapus data saya, karena pengajuan saya tidak di terima jangan salah gunakan data saya terimakasih",2025-07-25 04:39:39,"tolong hapus data saya, karena pengajuan saya tidak di terima jangan salah gunakan data saya terimakasih",neutral
Pejuangbtc,5,persetujuan cepat & gak ribet mantap,2025-07-25 04:31:57,persetujuan cepat gak ribet mantap,positive
Rendi Hermansyah,1,jangan nelpon mulu gua udah muak gua gk minjem ke ganggu pas lagi kerja,2025-07-25 04:11:53,jangan nelpon mulu gua udah muak gua gk minjem ke ganggu pas lagi kerja,negative
Paringin 123,5,bailk,2025-07-25 03:14:23,bailk,negative
Exs_ Ferry,4,"Gk jadi pinjam, tolong pperbaiki aplikasinya, saya mau hapus data tapi gk bisa! gaada fitur hapus data nya, jangan sampai data saya disalah gunakan!!",2025-07-25 02:35:09,"Gk jadi pinjam, tolong pperbaiki aplikasinya, saya mau hapus data tapi gk bisa! gaada fitur hapus data nya, jangan sampai data saya disalah gunakan!!",negative
empat lawang,5,ok,2025-07-25 02:23:11,ok,negative
Almeer Haikal,1,"25/7/25 saya sdh menghapus akun dn tdk pernah transaksi, jika ada yg menggunakan nama saya dan data saya maka itu bukan saya, mohon dihapus untuk pihak developer",2025-07-25 01:48:37,"25725 saya sdh menghapus akun dn tdk pernah transaksi, jika ada yg menggunakan nama saya dan data saya maka itu bukan saya, mohon dihapus untuk pihak developer",neutral
Chandra Budi Gunawan,1,aplikasi spam,2025-07-25 01:45:09,aplikasi spam,negative
