userName,score,content,at,cleaned,sentiment
Dwi Mustakim,5,mantab,2025-07-29 00:46:31,mantab,positive
Bunglon MFI,5,bagus walaupun kosenter ya judes,2025-07-29 00:28:18,bagus walaupun kosenter ya judes,negative
yuko bintang,5,membantu kebutuhan saya,2025-07-29 00:25:56,membantu kebutuhan saya,neutral
Ali Odhang,5,mantap keren banget,2025-07-28 23:57:34,mantap keren banget,positive
W Ridwan,1,SANGAT BURUK SEKALI,2025-07-28 23:56:15,SANGAT BURUK SEKALI,positive
Fikri Ute99,5,mantap,2025-07-28 23:53:41,mantap,positive
Deny Setiawan,5,Sangat Membantu,2025-07-28 23:53:00,Sangat Membantu,positive
Asep Miraj,1,percuma punya limit di kredivo tapi tidak bisa di pakai,2025-07-28 23:44:03,percuma punya limit di kredivo tapi tidak bisa di pakai,neutral
Muhamad Aja,5,sangat membantu saya,2025-07-28 23:40:31,sangat membantu saya,positive
Ancha,5,mantap,2025-07-28 23:33:54,mantap,positive
DARLAN JR,5,"aplikasi terbaik,, terima kasih kredivo",2025-07-28 23:29:39,"aplikasi terbaik,, terima kasih kredivo",positive
Abdul hady,5,mksih kredivo bisa bantu atasi disaat keadaan mendesak,2025-07-28 23:19:27,mksih kredivo bisa bantu atasi disaat keadaan mendesak,neutral
Apep Fadillah,5,pengajuan gampang limit nya bisa langsung gede,2025-07-28 23:03:23,pengajuan gampang limit nya bisa langsung gede,neutral
Rizky Andriawan,5,baik,2025-07-28 23:03:05,baik,positive
Aldi Bastia,4,tolong jaga data pribadi saya karena tanggal 28 07 2025 saya sudah hapus gara2 tidak di setujui terimakasih,2025-07-28 22:58:00,tolong jaga data pribadi saya karena tanggal 28 07 2025 saya sudah hapus gara2 tidak di setujui terimakasih,neutral
Aldi Rinaldi,3,tolong jaga data saya karna tgl 28 07 2025 saya sudah hapus gara2 tidak di setujui terimakasih,2025-07-28 22:56:47,tolong jaga data saya karna tgl 28 07 2025 saya sudah hapus gara2 tidak di setujui terimakasih,neutral
Tony_ αhmαd,5,aplikasinya membantu sekali,2025-07-28 22:49:23,aplikasinya membantu sekali,positive
Magnum Filter,1,"baru daftar langsung di tolak, jgn mau aplikasi bodong ini",2025-07-28 22:44:27,"baru daftar langsung di tolak, jgn mau aplikasi bodong ini",negative
gina ynta.,5,bagus,2025-07-28 22:38:56,bagus,positive
Binajojor Sitompul,5,"saya tdk bisa menggunakan kredivo lagi, aplikasi nya selalu bermasalah padahal jaringan internet sangat bagus.",2025-07-28 22:36:00,"saya tdk bisa menggunakan kredivo lagi, aplikasi nya selalu bermasalah padahal jaringan internet sangat bagus.",negative
Maulana Juliana,5,baguuuuhs sekali,2025-07-28 22:29:58,baguuuuhs sekali,negative
Reni emilia,5,"hai kredivo terimakasih Krna sudah membantuku, walaupun ak terlambat tapi ak menunaikan tanggung jawabku, terimakasih kredivo sudah hadir di hidupku.",2025-07-28 22:29:33,"hai kredivo terimakasih Krna sudah membantuku, walaupun ak terlambat tapi ak menunaikan tanggung jawabku, terimakasih kredivo sudah hadir di hidupku.",positive
Josafat Levy,5,ini luar biasa,2025-07-28 22:25:43,ini luar biasa,positive
Linda Rahma,5,mantap,2025-07-28 22:25:02,mantap,positive
Riski Amelia Wati,5,good joob😍,2025-07-28 22:21:49,good joob,positive
Chrismanto 99,5,sayang sekali tiba2 sya tidak bisa melakukan pinjaman lagi tidak tau penyebab nya kenapa...padahal.pembayran tidak pernah telat,2025-07-28 22:10:16,sayang sekali tiba2 sya tidak bisa melakukan pinjaman lagi tidak tau penyebab nya kenapa...padahal.pembayran tidak pernah telat,positive
TRIA PUTRA,5,Good 😊,2025-07-28 22:03:17,Good,positive
Fadly Alamsyah,1,"selalu bayar dan bayar tagihan tepat waktu bahkan sebelum jatuh tempo, tapi akun dalam pengawasan limit ga balik. Tolong dong saya ga pernah nunggak atau denda, tapi kenapa akun saya dalam pengawasan?",2025-07-28 22:02:12,"selalu bayar dan bayar tagihan tepat waktu bahkan sebelum jatuh tempo, tapi akun dalam pengawasan limit ga balik. Tolong dong saya ga pernah nunggak atau denda, tapi kenapa akun saya dalam pengawasan?",negative
Riki Bagus,5,mantap,2025-07-28 21:36:12,mantap,positive
fendy Santoso,1,memeras,2025-07-28 21:23:31,memeras,positive
Jidan,5,terimakasih kepada admin untuk menjaga kenyamanan dan masalah yang terjadi,2025-07-28 21:21:28,terimakasih kepada admin untuk menjaga kenyamanan dan masalah yang terjadi,positive
Yolik Ganteng,1,Kredishield to||ol,2025-07-28 21:18:04,Kredishield tool,neutral
Ade Novyans,5,sangat membantu,2025-07-28 21:16:22,sangat membantu,positive
Prestasi Cahaya mandiri,2,telat satu hari dapat hukuman denda dan penambahan tenor 2x. sangat disesalkan sekali. cukup ini yang terakhir. kapok,2025-07-28 21:14:58,telat satu hari dapat hukuman denda dan penambahan tenor 2x. sangat disesalkan sekali. cukup ini yang terakhir. kapok,negative
rio nofriadi,5,terbaik,2025-07-28 21:14:41,terbaik,positive
Shaf Rizal,5,Ok terbaik,2025-07-28 21:01:27,Ok terbaik,positive
Arshaka Virendra,5,ok,2025-07-28 21:00:58,ok,negative
Agung Rachmadi,5,proses pengajuan sangat cepat dan sesuai kebutuhan,2025-07-28 20:57:44,proses pengajuan sangat cepat dan sesuai kebutuhan,positive
Muhamadd Jamil,4,tiba tiba akun saya di blokir permanen padahal tunggakan selalu tepat waktu.,2025-07-28 20:54:45,tiba tiba akun saya di blokir permanen padahal tunggakan selalu tepat waktu.,negative
Irfan Sahrul,4,"Kiww min,boleh kali pencairan di suksein,limit lumyan ga bisa di pake sayang min",2025-07-28 20:51:37,"Kiww min,boleh kali pencairan di suksein,limit lumyan ga bisa di pake sayang min",negative
Pur Wanti,5,sangat membantu bungan ringan dari pada aplikasi pinjaman lainnya,2025-07-28 20:33:59,sangat membantu bungan ringan dari pada aplikasi pinjaman lainnya,positive
Yesi Suryani,4,lama naik limitnya,2025-07-28 20:30:45,lama naik limitnya,positive
Jefri Jeki,1,udh mls peke kredivo nya percuma limit gk naik2 udh 4 tgn pake,2025-07-28 20:20:46,udh mls peke kredivo nya percuma limit gk naik2 udh 4 tgn pake,negative
CRIMINAL ACTION,1,"Ngutang Rp95 ribu, sistemnya kayak maling berdasi. Jatuh tempo belum lewat, tapi tagihan nggak bisa dibayar—""tidak ditemukan"". Begitu lewat semenit, langsung nempel denda 5%. Busuk banget sistemnya, kayak sengaja nyumpetin tagihan biar kena denda. Ini bukan pinjol, ini jebakan tikus digital. Kredivo makin ke sini bukan bantu rakyat kecil, malah kerjanya ngerampok recehan. Bangga ya narik denda dari yang udah niat bayar?",2025-07-28 20:19:44,"Ngutang Rp95 ribu, sistemnya kayak maling berdasi. Jatuh tempo belum lewat, tapi tagihan nggak bisa dibayartidak ditemukan. Begitu lewat semenit, langsung nempel denda 5. Busuk banget sistemnya, kayak sengaja nyumpetin tagihan biar kena denda. Ini bukan pinjol, ini jebakan tikus digital. Kredivo makin ke sini bukan bantu rakyat kecil, malah kerjanya ngerampok recehan. Bangga ya narik denda dari yang udah niat bayar?",negative
Bocil Aja,5,top,2025-07-28 20:19:07,top,positive
Copaks,1,kenapa aku top up diamond ML sama PUBG ga masuk uc dan diamondnya??,2025-07-28 19:54:04,kenapa aku top up diamond ML sama PUBG ga masuk uc dan diamondnya??,negative
#1. weng,4,"Bagus,informasinya jelas,fitur2nya juga lengkap.langsung ada notif ke email jadi kita bisa liat tagihan kita..Tapi saran saya tong limit dinaikan lah,masa cuman sejuta hadeh..Padahal lagi butuh 6 jt,kalau nungguin kredit skornya sampai kapan bos...",2025-07-28 19:41:08,"Bagus,informasinya jelas,fitur2nya juga lengkap.langsung ada notif ke email jadi kita bisa liat tagihan kita..Tapi saran saya tong limit dinaikan lah,masa cuman sejuta hadeh..Padahal lagi butuh 6 jt,kalau nungguin kredit skornya sampai kapan bos...",positive
Triya Wiguna,5,sangat membantu,2025-07-28 19:33:32,sangat membantu,positive
Jaka Umaro,1,kenapa akun saya tidak bisa digunakan kembali kemudian akun seperti ditutup padahal saya tidak punya tunggakan,2025-07-28 19:29:57,kenapa akun saya tidak bisa digunakan kembali kemudian akun seperti ditutup padahal saya tidak punya tunggakan,neutral
Lenny,5,sangat baik,2025-07-28 19:29:33,sangat baik,positive
Win Erush,1,tagihan sdh d bayar tp limit tdk bisa d pakai,2025-07-28 19:27:30,tagihan sdh d bayar tp limit tdk bisa d pakai,neutral
Nusantara Courier,4,kurangi 1 katany casback ternyata gak ada bohong jangan sampe pindah playleter lain ya...,2025-07-28 19:26:52,kurangi 1 katany casback ternyata gak ada bohong jangan sampe pindah playleter lain ya...,negative
rizka eka putri,3,Agak Kecewa tenor 3 bulannya sudah dikenakan bunga😒😒,2025-07-28 19:20:12,Agak Kecewa tenor 3 bulannya sudah dikenakan bunga,negative
Hermawan arbanii,5,mantap,2025-07-28 19:17:00,mantap,positive
Gede Dharma,5,"cepat prosenya dan bagus,semoga ke dpan tdk ada permaslahan.trma ksih",2025-07-28 19:16:13,"cepat prosenya dan bagus,semoga ke dpan tdk ada permaslahan.trma ksih",positive
Irwansyah Irwan,5,sangat membantu,2025-07-28 19:14:22,sangat membantu,positive
deni shaputra04,5,terbaik,2025-07-28 19:13:15,terbaik,positive
Dede Nahrowi,5,sangat memuaskan,2025-07-28 19:08:50,sangat memuaskan,positive
Samsung A33 5G,5,oke,2025-07-28 18:58:53,oke,positive
Berbagi iLmu,2,"bintang 2 dulu udah di bayar kadang masih di telvonin terus, mengganggu pekerjaan 🤦🤦🤦",2025-07-28 18:58:50,"bintang 2 dulu udah di bayar kadang masih di telvonin terus, mengganggu pekerjaan",negative
agung rickyanto,4,ok,2025-07-28 18:41:35,ok,negative
Yidin Ashter,5,terbaik,2025-07-28 18:37:58,terbaik,positive
Ichbal Ali,5,mantap,2025-07-28 18:37:57,mantap,positive
Fitria Ningsih,3,sekarang belanja di lazada dan toko online lain jadi ribet,2025-07-28 18:37:00,sekarang belanja di lazada dan toko online lain jadi ribet,negative
Samsudin noor,5,aman mantap,2025-07-28 18:36:17,aman mantap,positive
Hafiedz Ambriamsyah,4,cara nya mudah dan tidak ribet,2025-07-28 18:35:23,cara nya mudah dan tidak ribet,positive
Melisa Kharisma,5,mantap,2025-07-28 18:34:21,mantap,positive
Harvoxs pati,5,ok. baik,2025-07-28 18:30:38,ok. baik,negative
Mardan Vivo,5,aplikasi ini sangat membantu sekali,2025-07-28 18:27:20,aplikasi ini sangat membantu sekali,positive
Muhammad Ferdiansyah Kasim,5,kerenn,2025-07-28 18:25:29,kerenn,positive
Jauharotun Sholikha,5,mantap,2025-07-28 18:18:37,mantap,positive
Risal Selau,5,terimakasih banyak,2025-07-28 18:14:50,terimakasih banyak,positive
Huka Sahas,3,maaf aku kasih bintang 3 masa SDH masukin sesuai di KTP tapi di tolak maaf tolong data data saya jangan sampai ada yg salah gunakan🙏,2025-07-28 18:10:09,maaf aku kasih bintang 3 masa SDH masukin sesuai di KTP tapi di tolak maaf tolong data data saya jangan sampai ada yg salah gunakan,negative
Joko Sukamto,1,"buruk sekali, bayar tepat waktu akun tidak bisa di pakai",2025-07-28 18:08:25,"buruk sekali, bayar tepat waktu akun tidak bisa di pakai",negative
Abdul Manan,5,aplikasi ini sangat membantu,2025-07-28 18:08:12,aplikasi ini sangat membantu,positive
Milburga Sundaryanti,5,proses cepat dan mudah. semoga bermanfaat,2025-07-28 18:02:43,proses cepat dan mudah. semoga bermanfaat,positive
Aris Riswanto,1,"saya baru daftar akun saja di bilang belum jodoh,,gimana ?",2025-07-28 18:01:43,"saya baru daftar akun saja di bilang belum jodoh,,gimana ?",negative
Boress Katanya,5,baik,2025-07-28 17:59:15,baik,positive
MaLaa Sarii,5,asik,2025-07-28 17:58:24,asik,positive
yuliana anna,5,👍,2025-07-28 17:56:48,,ERROR
Jhon Nero,5,mantap,2025-07-28 17:36:28,mantap,positive
Rayyan Nazhirul,1,baik,2025-07-28 17:33:28,baik,positive
Latef Official,1,hampir 3th pakek kredivo. limit 11jt an aja.. ngak naik2,2025-07-28 17:05:34,hampir 3th pakek kredivo. limit 11jt an aja.. ngak naik2,negative
Riski Wahyu,1,"layanan buruk.. padahal sudah lunas semua tagihan sampai 3 bulan ini sekor masih gak naik"" payah",2025-07-28 17:03:30,layanan buruk.. padahal sudah lunas semua tagihan sampai 3 bulan ini sekor masih gak naik payah,negative
Acepnuralam Nuralam,5,bner cepat ga harus nunggu 5 menit 3 menit langsung cair,2025-07-28 16:59:41,bner cepat ga harus nunggu 5 menit 3 menit langsung cair,positive
Dawi Albantani,5,mantap,2025-07-28 16:59:00,mantap,positive
Ismail Mail,5,ok,2025-07-28 16:53:59,ok,negative
Arry Syahrum,1,error melulu,2025-07-28 16:53:49,error melulu,negative
Rungkad Aja,5,baik banget,2025-07-28 16:50:56,baik banget,positive
Anton Oentario,4,bagus dan bermanfaat sekali apabila utk kebutuhan mendesak,2025-07-28 16:45:44,bagus dan bermanfaat sekali apabila utk kebutuhan mendesak,positive
Tobing 18,5,"Aplikasi yg mudah digunakan, yg menawarkan berbagai promo dan potongan yang menarik. Salam Kredivo Number One *****",2025-07-28 16:45:35,"Aplikasi yg mudah digunakan, yg menawarkan berbagai promo dan potongan yang menarik. Salam Kredivo Number One",positive
gapunya id,1,"kolektornya dongo, yang hutang siapa yang d tagih siapa, kolektor Tangerang ,mana setiap datang ga pernah pake name tag, udah kaya preman , belum aja dilaporin ke OJK",2025-07-28 16:32:13,"kolektornya dongo, yang hutang siapa yang d tagih siapa, kolektor Tangerang ,mana setiap datang ga pernah pake name tag, udah kaya preman , belum aja dilaporin ke OJK",negative
Nur Yakin,5,sangat rekomen dasi,2025-07-28 16:23:59,sangat rekomen dasi,positive
Aditya Gaming Channel,5,saat ini sangat puas dgn layanan kredivo,2025-07-28 16:18:49,saat ini sangat puas dgn layanan kredivo,positive
Saiful Anwar,5,bagus mantapp,2025-07-28 16:14:24,bagus mantapp,positive
Marina kj,5,𝑠𝑎𝑛𝑔𝑎𝑡 𝑏𝑎𝑖𝑘,2025-07-28 16:11:21,,ERROR
Patriya Setiawan,5,sesui dengan apa yang dijanjikan... mantap,2025-07-28 16:08:36,sesui dengan apa yang dijanjikan... mantap,positive
Alianca Putri,5,keren pinjaman mudah sedikit gpp yg penting lancar bayarnya kredivo keren hehe yeeee limitku naik sampai 15jt lho dicicil sampai 24bln bisa yuk bayar angsuran tepat waktu dijamin aman dan bisa naik limitnya,2025-07-28 16:04:48,keren pinjaman mudah sedikit gpp yg penting lancar bayarnya kredivo keren hehe yeeee limitku naik sampai 15jt lho dicicil sampai 24bln bisa yuk bayar angsuran tepat waktu dijamin aman dan bisa naik limitnya,positive
Moh Nelly,5,sangat membantu ketika ad kesulitan,2025-07-28 16:03:12,sangat membantu ketika ad kesulitan,positive
Desmiwita Desmiwita,5,punya hubungan kredit dengan kredivo mudah sekali .. tidak ber belit2 untuk mendapat kredit ... syarat punya KTP asli digital .. sanggub bayar cicilan saya sudah 2 X di beri kredit .. yang pertama sudah lunas .. ( saya membayar cicilan tepat waktu setiap bulannya ) sekarang ada kredit yg ke 2 lagi berjalan ..( angsuran Cicilan ) terimakasih Kredivo 🙏,2025-07-28 16:01:39,punya hubungan kredit dengan kredivo mudah sekali .. tidak ber belit2 untuk mendapat kredit ... syarat punya KTP asli digital .. sanggub bayar cicilan saya sudah 2 X di beri kredit .. yang pertama sudah lunas .. saya membayar cicilan tepat waktu setiap bulannya sekarang ada kredit yg ke 2 lagi berjalan .. angsuran Cicilan terimakasih Kredivo,positive
Asep Maulana,5,tidak ada kenaikan limit......????,2025-07-28 15:55:42,tidak ada kenaikan limit......????,neutral
Riyan Hidayatullah,5,"mantap luar biasa, sangat membantu saya, trimakasih kredivo",2025-07-28 15:51:37,"mantap luar biasa, sangat membantu saya, trimakasih kredivo",positive
Muhammad Saunudin,5,proses nya singkat dan tidak berbelit Belit,2025-07-28 15:48:00,proses nya singkat dan tidak berbelit Belit,positive
Park Seulgi,3,"kredivoo,tolong dong kerjasamanya. saya kan bayarny sekarang gk pernah telat, tapi kenapa belanja dengan tenor diatas 1 bulan masih gk bisa?",2025-07-28 15:41:35,"kredivoo,tolong dong kerjasamanya. saya kan bayarny sekarang gk pernah telat, tapi kenapa belanja dengan tenor diatas 1 bulan masih gk bisa?",negative
Lolinga Kliven,5,sangatt bagusd kridvo dna pusa,2025-07-28 15:35:38,sangatt bagusd kridvo dna pusa,positive
Pagi Bahagia,5,"Sejauh ini sangat membantu di saat saya sedang membutuhkan dana mendesak, dan saya gunakan di saat benar-benar membutuhkan. point belanjaan kadang ""surprised "" tapi membahagiakan 😊",2025-07-28 15:31:31,"Sejauh ini sangat membantu di saat saya sedang membutuhkan dana mendesak, dan saya gunakan di saat benarbenar membutuhkan. point belanjaan kadang surprised tapi membahagiakan",positive
Galang Pamungkas,5,"suka beli token listrik sendiri sekarang, padahal beli token listrik cuma 1x sekarang setiap bulan harus bayar padahal gak pernah beli",2025-07-28 15:30:20,"suka beli token listrik sendiri sekarang, padahal beli token listrik cuma 1x sekarang setiap bulan harus bayar padahal gak pernah beli",negative
Bintang Aditya,1,kredivo tolong ya FC/DC nya gausah ribet kurang brp ratus aja disamperin ke rumah mulu!! jadi males bayar!! intinya kan saya ada niat bayar.. jadi tolong jgn disamperin mulu nasabahnya jadi risih males bayarnya!!..,2025-07-28 15:27:08,kredivo tolong ya FCDC nya gausah ribet kurang brp ratus aja disamperin ke rumah mulu!! jadi males bayar!! intinya kan saya ada niat bayar.. jadi tolong jgn disamperin mulu nasabahnya jadi risih males bayarnya!!..,negative
Akim Fudanshi,5,bagus bgt❤️❤️❤️,2025-07-28 15:26:30,bagus bgt,positive
Arun Arun,5,sangat mudah dan cepat,2025-07-28 15:22:37,sangat mudah dan cepat,positive
samsudin udin,5,"layananyang sangat memuaskan, sangat membantu di muaim paceklik",2025-07-28 15:17:38,"layananyang sangat memuaskan, sangat membantu di muaim paceklik",positive
Ivan Naibaho,5,mantap,2025-07-28 15:13:25,mantap,positive
Evi selviana,5,makin cinta sama kredivo..sangat..sangat.. membantu dan ga ribet🙏,2025-07-28 15:12:19,makin cinta sama kredivo..sangat..sangat.. membantu dan ga ribet,positive
Dewi Maya,5,terbaik,2025-07-28 15:01:31,terbaik,positive
Johny -,1,"Masukan buat Kredivo, saya belum pernah telat bayar, Kalau kirim pesan utk mengingatkan pembayaran gak ada ruginya kali kalau pakai Bpk/Ibu/Kak dan gak usah pakai tanda seru (!) sopan sedikit lah🙏. Tagihanku jatuh tempo tgl.29 dan saya bayarnya tgl.29 siang, tapi nagihnya di pagi hari kayak orang sudah telat bayar lama. Tolong sampaikan ke bagian penagihan 🙏🙏🙏",2025-07-28 14:59:06,"Masukan buat Kredivo, saya belum pernah telat bayar, Kalau kirim pesan utk mengingatkan pembayaran gak ada ruginya kali kalau pakai BpkIbuKak dan gak usah pakai tanda seru ! sopan sedikit lah. Tagihanku jatuh tempo tgl.29 dan saya bayarnya tgl.29 siang, tapi nagihnya di pagi hari kayak orang sudah telat bayar lama. Tolong sampaikan ke bagian penagihan",negative
Danil Prasetyo,5,bagus banget,2025-07-28 14:50:50,bagus banget,positive
Mara Akbar,1,setelah bayar limit tidak naik,2025-07-28 14:30:14,setelah bayar limit tidak naik,neutral
Muhammad Dicky,5,setelah update kenapa sering force close ya?,2025-07-28 14:19:39,setelah update kenapa sering force close ya?,negative
Endang Bule,5,sangat membantu,2025-07-28 14:18:34,sangat membantu,positive
Jurais Palopo,5,aplikasinya mudah dan sangat membantu disaat ada kebutuhan kecil yang diinginkan,2025-07-28 14:13:57,aplikasinya mudah dan sangat membantu disaat ada kebutuhan kecil yang diinginkan,positive
Melodi,5,bagus,2025-07-28 14:10:59,bagus,positive
daniel alexander,5,jos gawe tuku selimut hamster,2025-07-28 14:10:24,jos gawe tuku selimut hamster,negative
Dedi Antonius,2,punya saya di blokir permanen kenapa ya padahal ga talat kalo bayar,2025-07-28 14:09:00,punya saya di blokir permanen kenapa ya padahal ga talat kalo bayar,negative
Sugi Hartono,5,ok,2025-07-28 14:04:05,ok,negative
Zikri Pratama,5,sangat bagus,2025-07-28 14:00:08,sangat bagus,positive
muqobba' alfawaz,5,mantab,2025-07-28 13:54:04,mantab,positive
syabrs bayu,5,mantabs. terimakasih kredivo,2025-07-28 13:46:53,mantabs. terimakasih kredivo,positive
Danang Saputro,4,mantep pointnya,2025-07-28 13:43:50,mantep pointnya,positive
Nur Chumayah,5,cepet bgt pencairannya,2025-07-28 13:32:07,cepet bgt pencairannya,negative
Sonny Keintjem,5,layanan sales nya mantaap,2025-07-28 13:31:02,layanan sales nya mantaap,positive
Arsya Rehan,1,percumah di sini gak berguna,2025-07-28 13:23:13,percumah di sini gak berguna,negative
Saskia N. F,5,saya kasih bintang 5 untuk kredivo. selama saya pakai jasa ini. Alhamdulillah tidak mengecewakan. baru pertama pinjam dana tunai. sesuai dengan limit yang disediakan,2025-07-28 13:11:05,saya kasih bintang 5 untuk kredivo. selama saya pakai jasa ini. Alhamdulillah tidak mengecewakan. baru pertama pinjam dana tunai. sesuai dengan limit yang disediakan,positive
ridwan kurniawan,5,"mudah,cepat,aman",2025-07-28 13:09:32,"mudah,cepat,aman",positive
Rifky aktivitas,5,"hari ini saya membayar tagihan kredivo di indomaret untuk tagihan jatuh tempo tanggal 30 juli, tetapi saya belum menerima notifikasi pelunasan dari aplikasi kredivo nya, saya sudah tanya k kasir indomaretnya katanya saya di suruh cek berkala tapi ampe skrng blum da notifikasi pelunasannya, ini bagaimana ya???? biasanya langsung asa notifikasinya setelah saya menerima struk pembayarannya, yang saya takutkan sampe jatuh tempo itu tagihannya masih ada, tolong dong kredivo ini gimana?????",2025-07-28 12:48:07,"hari ini saya membayar tagihan kredivo di indomaret untuk tagihan jatuh tempo tanggal 30 juli, tetapi saya belum menerima notifikasi pelunasan dari aplikasi kredivo nya, saya sudah tanya k kasir indomaretnya katanya saya di suruh cek berkala tapi ampe skrng blum da notifikasi pelunasannya, ini bagaimana ya???? biasanya langsung asa notifikasinya setelah saya menerima struk pembayarannya, yang saya takutkan sampe jatuh tempo itu tagihannya masih ada, tolong dong kredivo ini gimana?????",negative
arul Sgg,5,mantap,2025-07-28 12:46:53,mantap,positive
deny teknik,5,Terbaik untuk solusi cepat pendanaan banyak promo juga,2025-07-28 12:46:14,Terbaik untuk solusi cepat pendanaan banyak promo juga,positive
Sanan Jeck,5,saya sangat puas .pelayanan nya,2025-07-28 12:45:55,saya sangat puas .pelayanan nya,positive
Rudi Anto,5,sangat membantu,2025-07-28 12:44:27,sangat membantu,positive
Panji 02,1,sudah susah sudah isi data taunya ditolak juga..aplikasi PHP,2025-07-28 12:42:20,sudah susah sudah isi data taunya ditolak juga..aplikasi PHP,negative
Nalmutback 47,5,bagus,2025-07-28 12:42:08,bagus,positive
Dlavela 236,5,"mantap,,udah lama makai apk ini,walaupun kena blok nga bisa lagi masuk,,akun dibekukan. tapi saya pribadi sangat berterima kasih karena sdh kebantu dgn apk ini..mudahan yg lain bisa kebantu juga. joss kredivo.",2025-07-28 12:41:48,"mantap,,udah lama makai apk ini,walaupun kena blok nga bisa lagi masuk,,akun dibekukan. tapi saya pribadi sangat berterima kasih karena sdh kebantu dgn apk ini..mudahan yg lain bisa kebantu juga. joss kredivo.",positive
Inriani Putri,5,good,2025-07-28 12:40:16,good,positive
Syadat Muhammadih,5,sangat bermanfaat,2025-07-28 12:40:07,sangat bermanfaat,positive
Maulan Lea,5,terimakasih kredivo telah membantu segala kekurangan ku,2025-07-28 12:36:04,terimakasih kredivo telah membantu segala kekurangan ku,positive
Nury Salim,1,"gak bisa telat sama sekali,padahal cuma nunggu awal bulan",2025-07-28 12:35:14,"gak bisa telat sama sekali,padahal cuma nunggu awal bulan",negative
Muamar Fauzi,5,terima kasih kredivo sukses selalu,2025-07-28 12:34:02,terima kasih kredivo sukses selalu,positive
Ridwan Ridwan,5,baik langsung ACC,2025-07-28 12:32:12,baik langsung ACC,positive
Dar Yanto,5,mudah dan sangat membantu,2025-07-28 12:28:31,mudah dan sangat membantu,positive
Muhammad Zaiy fadli,5,mantul,2025-07-28 12:21:10,mantul,negative
awig sambudi,5,ok aplikasi nya ..,2025-07-28 12:19:29,ok aplikasi nya ..,negative
Joner Antonius,5,mantap,2025-07-28 12:12:15,mantap,positive
Mitro Susanto,5,bagus👍👍,2025-07-28 12:05:08,bagus,positive
Audie Morvie,5,proses ceoat,2025-07-28 11:44:30,proses ceoat,negative
Hikmal Nurhakim,5,mantep,2025-07-28 11:36:50,mantep,negative
Ismi Rosyadi,1,PELAYANAN BURUK,2025-07-28 11:32:07,PELAYANAN BURUK,positive
Elya Yunaningsih,5,👌,2025-07-28 11:24:03,,ERROR
Tomi Herdiansyah,3,"Saya mau ganti no hp yang dulu dengan no yang baru, ko ada notif no yang baru sudah di gunakan, jelas2 itu no baru belum pernah di pake daftar.",2025-07-28 11:23:01,"Saya mau ganti no hp yang dulu dengan no yang baru, ko ada notif no yang baru sudah di gunakan, jelas2 itu no baru belum pernah di pake daftar.",negative
Een Nuraeni,5,mantap ... beli pulsa listrik jadi murah dan mudah dan banyak potongan harga,2025-07-28 11:22:46,mantap ... beli pulsa listrik jadi murah dan mudah dan banyak potongan harga,positive
J E N R E Y WUNG (Limited edision),5,kredivo memang membantu 👍👍👍,2025-07-28 11:19:32,kredivo memang membantu,positive
Ifri Guspindo,1,"jeleknya apk kredivo ini kalo seminggu gk dibuka mesti keluar dr aplikasi, sementara aku lupa dgn passwordnya.. ribet amat!",2025-07-28 11:05:17,"jeleknya apk kredivo ini kalo seminggu gk dibuka mesti keluar dr aplikasi, sementara aku lupa dgn passwordnya.. ribet amat!",negative
Dodik Prasetyo,5,cepet proses registrasi nya. langsung acc thanks,2025-07-28 11:03:51,cepet proses registrasi nya. langsung acc thanks,negative
Indra Setiawan,5,ga maksimal,2025-07-28 11:00:53,ga maksimal,positive
Hamim Riyanto,1,kenapa saya daftar kredivo ga bisa padahal mau ngajuin buat ambil barang malah ga bisa dan semua data udah masuk ini malah suruh coba lagi ditanggal 21 Oktober 2025 tolong ya data saya dihapus takut di salah gunakan nanti malah buat data pinjol segala macem,2025-07-28 10:55:51,kenapa saya daftar kredivo ga bisa padahal mau ngajuin buat ambil barang malah ga bisa dan semua data udah masuk ini malah suruh coba lagi ditanggal 21 Oktober 2025 tolong ya data saya dihapus takut di salah gunakan nanti malah buat data pinjol segala macem,negative
Putri Nadjwa,5,Aplikasi yg sangat bagus membantu masalah keuangan. Terima kasih kredivo pokonya ok deh,2025-07-28 10:41:40,Aplikasi yg sangat bagus membantu masalah keuangan. Terima kasih kredivo pokonya ok deh,positive
Rendi Febrian,5,sangat membantu sukses kredivo,2025-07-28 10:40:56,sangat membantu sukses kredivo,positive
Moh Yusuf,5,sy sempat 3x ditolak dlm 3 th & endingx bs di acc limit 1jt dg sales kredivo saat lihat2 laptop.. dan saat tempo telatpun pihak kredivo bs beri tmnbhn waktu tuk byrx.. akhirx limit tetap dpt di 1jt. sayangx kreditflass punjaman tunai ditolak.. pdhl dibutuhkan sekali.. smg bs kelain waktu,2025-07-28 10:38:21,sy sempat 3x ditolak dlm 3 th endingx bs di acc limit 1jt dg sales kredivo saat lihat2 laptop.. dan saat tempo telatpun pihak kredivo bs beri tmnbhn waktu tuk byrx.. akhirx limit tetap dpt di 1jt. sayangx kreditflass punjaman tunai ditolak.. pdhl dibutuhkan sekali.. smg bs kelain waktu,positive
Amir Udin,5,Alhamdulillah ad aplikasi ini bisa kebantu,2025-07-28 10:35:50,Alhamdulillah ad aplikasi ini bisa kebantu,positive
Sendy Putra,5,proses cepat,2025-07-28 10:33:22,proses cepat,positive
