userName,score,content,at,cleaned,sentiment
Rivan Fauzi,5,semoga dipermudahkan pengajuan acc..,2025-07-26 18:29:07,semoga dipermudahkan pengajuan acc..,positive
Baim Tea,5,sangat membantu perekonomian saya.maksih,2025-07-26 18:16:58,sangat membantu perekonomian saya.maksih,positive
adiman sapsuha,1,bagus,2025-07-26 18:03:52,bagus,positive
Riskon Riskon,5,bagus.. proses cepat👍,2025-07-26 18:00:15,bagus.. proses cepat,positive
Estevin Mumba,5,Indodana bagus dan aman,2025-07-26 17:59:47,Indodana bagus dan aman,positive
Angky Benu,5,sangat membantu,2025-07-26 17:47:59,sangat membantu,positive
Blati Karat86,5,ok juga,2025-07-26 17:36:20,ok juga,negative
Ibuk Ugah,5,semoga disetujui,2025-07-26 17:30:34,semoga disetujui,positive
Suyanto Anto,4,pinjam,2025-07-26 17:24:47,pinjam,neutral
Saepul Rohman,5,"sengaja gua taro bintang lima biar keliatan paling atas, kaya yang bener aja dari segi pengajuan kaya meyakinkan berlama lama eh Ahir nya di tolak, buat indodana tolong jangan apa apakan data pribadi saya,kalo ada teror dari sepihak saya tidak akan bertanggung jawab",2025-07-26 17:20:13,"sengaja gua taro bintang lima biar keliatan paling atas, kaya yang bener aja dari segi pengajuan kaya meyakinkan berlama lama eh Ahir nya di tolak, buat indodana tolong jangan apa apakan data pribadi saya,kalo ada teror dari sepihak saya tidak akan bertanggung jawab",negative
Raden Adipati Afandi,5,mantap,2025-07-26 17:16:33,mantap,positive
Pudji Warsito,5,semoga pinjanan perdana saya di ACC,2025-07-26 17:12:12,semoga pinjanan perdana saya di ACC,neutral
muspa kristalianto,5,Mudah digunakan dan sangat membantu utk kebutuhan yg urgen,2025-07-26 17:11:28,Mudah digunakan dan sangat membantu utk kebutuhan yg urgen,positive
singkit Jih,1,blokir akun ku....... layanan tdk memuaskan!!!!!!!!!!!!!!,2025-07-26 16:52:43,blokir akun ku....... layanan tdk memuaskan!!!!!!!!!!!!!!,negative
Bravo Bravo,4,acc dong,2025-07-26 16:51:23,acc dong,negative
Kartini Kartini,5,bismillah semoga diacc soalnya butuh banget,2025-07-26 16:40:05,bismillah semoga diacc soalnya butuh banget,neutral
Aseso L GAMERS,5,baguss,2025-07-26 16:37:32,baguss,positive
Yuamrizal honda,1,izin coba ajukan,2025-07-26 16:36:16,izin coba ajukan,neutral
Yudha Mirzapristiyono,4,baik,2025-07-26 16:29:17,baik,positive
Ando Zahansas,5,"pengisian data formulir sangat mudah di mengerti,sehingga saya bisa mengisi semua data dengan mudah sesuai dalam data diri saya,ini pinjaman pertama saya di online,mudah""an di ACC buat biaya sekolah anak saya",2025-07-26 16:28:10,"pengisian data formulir sangat mudah di mengerti,sehingga saya bisa mengisi semua data dengan mudah sesuai dalam data diri saya,ini pinjaman pertama saya di online,mudahan di ACC buat biaya sekolah anak saya",positive
Otar Riar,5,sangat bagus,2025-07-26 16:06:09,sangat bagus,positive
Agin Cinema,5,proses data mudah,2025-07-26 16:03:58,proses data mudah,positive
Wanda Putra,2,tolong ya cs indodana jangn spam/paksa orang untuk menjadi nasabah anda. saya merasa terganggu hampir setiap hari pagi siang sore malam selalu tlpn saya terus. KLW masih tlpn ke nomor saaya. saya akan laporkan ke OJK. karna sudah spam/memaksa orang/sudah mengggu orang secara sengaja.,2025-07-26 16:01:36,tolong ya cs indodana jangn spampaksa orang untuk menjadi nasabah anda. saya merasa terganggu hampir setiap hari pagi siang sore malam selalu tlpn saya terus. KLW masih tlpn ke nomor saaya. saya akan laporkan ke OJK. karna sudah spammemaksa orangsudah mengggu orang secara sengaja.,negative
Ichand Gondank,1,Setiap hari ditelpon oleh Bot. Sungguh sangat menggangu. Bagaimana caranya agar saya tidak dihubungi lagi?,2025-07-26 15:49:02,Setiap hari ditelpon oleh Bot. Sungguh sangat menggangu. Bagaimana caranya agar saya tidak dihubungi lagi?,negative
taopik rahmat,5,👍👍,2025-07-26 15:33:24,,ERROR
Wandi Ramdani,5,okey,2025-07-26 15:32:59,okey,negative
Cecep Gorbachev Prevoost (Jack),2,bolak balik di tolak terus mulai 3 tahun lalu,2025-07-26 15:32:20,bolak balik di tolak terus mulai 3 tahun lalu,negative
Eko Novianto,5,🤗,2025-07-26 15:24:08,,ERROR
Tio Karim,3,blm tau acc apa tdk. ini klau acc akun tambah lg bintang y,2025-07-26 15:20:08,blm tau acc apa tdk. ini klau acc akun tambah lg bintang y,negative
tia mutiara purwanti,1,mau isi data secara akurat gimana ga ada plafon yg hrs d isi GJ bgt,2025-07-26 15:10:49,mau isi data secara akurat gimana ga ada plafon yg hrs d isi GJ bgt,negative
Suhendar Dor,5,wah aplikasi nya bagus di arahkan juga oleh aplikasi nya kereen bgt,2025-07-26 15:05:30,wah aplikasi nya bagus di arahkan juga oleh aplikasi nya kereen bgt,positive
Raka Raditya,5,"dftr nya mudah,semoga dpt limit besar dn dstujui pnjmn nya insyaallah amanah",2025-07-26 14:38:11,"dftr nya mudah,semoga dpt limit besar dn dstujui pnjmn nya insyaallah amanah",positive
Arka Hamzah,3,"baru daftar,kalau di ACC tambah 2 lagi bintang nya",2025-07-26 14:30:25,"baru daftar,kalau di ACC tambah 2 lagi bintang nya",neutral
Infinix Smart 8,5,semoga di ACC ya,2025-07-26 14:22:47,semoga di ACC ya,neutral
Laras Anisnurbaety,5,pinjaman mudah,2025-07-26 14:15:26,pinjaman mudah,positive
Samuel Oweng,3,kasih 3 dulu yah...kalau cair ku ganti 5,2025-07-26 14:13:58,kasih 3 dulu yah...kalau cair ku ganti 5,neutral
Cindy WH,5,sangat membantu,2025-07-26 14:10:11,sangat membantu,positive
Wira Harya,5,SEMOGA BERMANFAAT. DITUNGGU MANFAATNYA. TERIMAKASIH,2025-07-26 14:04:20,SEMOGA BERMANFAAT. DITUNGGU MANFAATNYA. TERIMAKASIH,positive
Agus Susanto,5,good,2025-07-26 14:01:19,good,positive
Alief Hidayatullah,5,ok,2025-07-26 13:57:30,ok,negative
Elisyah Sisi,1,"males pelit,, limit ada ga bisa dipakai",2025-07-26 13:48:51,"males pelit,, limit ada ga bisa dipakai",negative
Iwan irawan,5,ok,2025-07-26 13:41:52,ok,negative
monkey monkey,5,mantap,2025-07-26 13:35:18,mantap,positive
Ahmad Sofiyan,5,mantap,2025-07-26 13:28:37,mantap,positive
Juanda Kusuma,5,membantu sekali,2025-07-26 13:27:09,membantu sekali,negative
Bima Alif Pratama,5,sangat baik,2025-07-26 13:15:51,sangat baik,positive
yoyo sunarya,5,mantap,2025-07-26 13:00:50,mantap,positive
Feri,5,moga cair,2025-07-26 12:49:34,moga cair,positive
ainigunawan Nahwa,5,ok,2025-07-26 12:41:35,ok,negative
Harya Juliansyah,5,Sangat membantu sekali dan cicilannya murah,2025-07-26 12:38:20,Sangat membantu sekali dan cicilannya murah,positive
Agustin Agus,5,semoga pinjaman di permudah dan kedepannya semakin lebih baik LG untuk indo dana,2025-07-26 12:32:25,semoga pinjaman di permudah dan kedepannya semakin lebih baik LG untuk indo dana,positive
Iis kurnaeli,1,Ega pernah telat byr tiba2 diblokir2in semua,2025-07-26 12:21:15,Ega pernah telat byr tiba2 diblokir2in semua,negative
Bang Rully,5,"mudah""n bisa d bantu",2025-07-26 12:18:32,mudahn bisa d bantu,neutral
Rosdianto Anto,5,Tinggal isi data pribadi setalah itu tinggal tunggu acc,2025-07-26 12:17:41,Tinggal isi data pribadi setalah itu tinggal tunggu acc,neutral
Pudin Antavani,1,"ga pernah telat tapi limit di nonaktifkan, ANEH!",2025-07-26 12:17:01,"ga pernah telat tapi limit di nonaktifkan, ANEH!",negative
Rio Wicaksono,5,Mudah-mudahan di acc,2025-07-26 12:15:34,Mudahmudahan di acc,neutral
mas kun,3,belum merasakan fungsi aplikasi ini,2025-07-26 12:15:07,belum merasakan fungsi aplikasi ini,negative
Andre Evos,4,lumayan cepat,2025-07-26 12:10:26,lumayan cepat,positive
whatsappmama 01,5,cepet sekali pencairannya,2025-07-26 12:09:36,cepet sekali pencairannya,negative
Iman Nur,5,sangat cepat,2025-07-26 12:06:13,sangat cepat,positive
Nanda Batandos,5,oke laa,2025-07-26 12:04:23,oke laa,positive
David aja,5,indodana kren bgt semoga sukse yah indodana.,2025-07-26 12:02:10,indodana kren bgt semoga sukse yah indodana.,positive
Iip Saripah,5,sangat membantu,2025-07-26 11:43:26,sangat membantu,positive
Suhendra Hendra,4,walaupun Lom di cb pinjaman SMG saling amanah,2025-07-26 11:38:01,walaupun Lom di cb pinjaman SMG saling amanah,positive
Nayla Kirana,4,untuk peripikasi bagus cepat ..,2025-07-26 11:30:56,untuk peripikasi bagus cepat ..,positive
Dimas Harahap,5,semoga pengajuan saya di terima,2025-07-26 11:29:33,semoga pengajuan saya di terima,neutral
ghani satari,5,semoga di acc,2025-07-26 11:21:27,semoga di acc,neutral
Ardian Rianto,5,ok,2025-07-26 11:19:17,ok,negative
Mas Rofik,4,saya sudah mengajukan 2 kali selalu ditolak kenapa,2025-07-26 11:18:30,saya sudah mengajukan 2 kali selalu ditolak kenapa,negative
Anggiat Nainggolan,5,good,2025-07-26 11:16:34,good,positive
Alldo Yudha,1,udH nunggu lama lama di tolak!,2025-07-26 10:58:31,udH nunggu lama lama di tolak!,negative
Anwar Wae,3,blm acc,2025-07-26 10:57:51,blm acc,negative
Muhammad Alfiansyah,2,bagus semua buat anak muda yg butuh buat bayar kuliah,2025-07-26 10:55:09,bagus semua buat anak muda yg butuh buat bayar kuliah,positive
Nuhung Dgnai,5,bagus,2025-07-26 10:50:51,bagus,positive
Zak editz,5,Pendaftaran nya simple,2025-07-26 10:39:42,Pendaftaran nya simple,positive
Arya Nurohman2747,5,ok,2025-07-26 10:35:23,ok,negative
Rivan Aja,5,baru mencoba,2025-07-26 10:24:04,baru mencoba,positive
Evy Arista,5,mantap dan rekomended,2025-07-26 10:11:46,mantap dan rekomended,positive
Karyadi Doank,5,rekomended ....apk ini mudah ga ribet terima kasih indodana,2025-07-26 10:10:44,rekomended ....apk ini mudah ga ribet terima kasih indodana,positive
Syufiati,5,semoga dipermudah,2025-07-26 10:02:06,semoga dipermudah,positive
Indra Wujayanti,5,sangat membantu bila butuh modal buat usaha,2025-07-26 10:01:58,sangat membantu bila butuh modal buat usaha,positive
Nurwiriawan 2006,5,permudah pencairan pinjaman nya,2025-07-26 09:58:37,permudah pencairan pinjaman nya,positive
Azis Hong,5,aplikasi yg bagus dan mudah,2025-07-26 09:06:56,aplikasi yg bagus dan mudah,positive
Wandi Bastian Silalahi,5,baik,2025-07-26 09:02:39,baik,positive
Lisra Wati,5,lisrawati MUDAHAN2 DIACC,2025-07-26 08:56:44,lisrawati MUDAHAN2 DIACC,neutral
heru prasetiyo,1,"saya mau blokir akun tpi TDK bisa saya tidak bertanggung jwb KLO terjadi sesuatu,saya mau mengajukan pinjaman tpi di tolak w kali, jdi saya mau blokir akun",2025-07-26 08:55:41,"saya mau blokir akun tpi TDK bisa saya tidak bertanggung jwb KLO terjadi sesuatu,saya mau mengajukan pinjaman tpi di tolak w kali, jdi saya mau blokir akun",negative
anakore mega21,1,oke,2025-07-26 08:32:12,oke,positive
Pengguna Google,5,baru mau mencoba semoga berhasil dan tenor panjang,2025-07-26 08:19:45,baru mau mencoba semoga berhasil dan tenor panjang,positive
siti imama,5,pendaftaran mudah dan cepat,2025-07-26 08:19:14,pendaftaran mudah dan cepat,positive
Susan Susanti,4,saya sudah unistal mohon untuk akun saya di hapuskan karna saya tidak jadi meminjam di tgl 26 juli saya menghapus akun saya terima kasih,2025-07-26 08:17:31,saya sudah unistal mohon untuk akun saya di hapuskan karna saya tidak jadi meminjam di tgl 26 juli saya menghapus akun saya terima kasih,neutral
Feri Budiono,3,3 dulu kalo lolos nambah,2025-07-26 08:12:59,3 dulu kalo lolos nambah,neutral
Accili Mamma,5,keren,2025-07-26 08:11:48,keren,positive
Fian Firmansyah,5,sangaat bagus sekali 👌,2025-07-26 07:20:52,sangaat bagus sekali,positive
DHA NING,5,mantap,2025-07-26 07:20:44,mantap,positive
HERYANTO HAKAT,5,aplikasi rekomendasi yang bisa d percaya,2025-07-26 07:09:44,aplikasi rekomendasi yang bisa d percaya,neutral
abdullah minang,5,terbaik,2025-07-26 06:39:43,terbaik,positive
Benny Putra,5,mantap bah. cicilan ringan.,2025-07-26 06:39:10,mantap bah. cicilan ringan.,positive
Yus Darliah,5,bagussss,2025-07-26 06:35:55,bagussss,positive
New Nur,4,mudah di pahami dan semoga bermanfaat untuk orang yang membutuhkan dana darurat di kemudian hari,2025-07-26 05:58:16,mudah di pahami dan semoga bermanfaat untuk orang yang membutuhkan dana darurat di kemudian hari,neutral
Eppi Marlina,5,pengajuan2 sekarang lama y,2025-07-26 05:54:52,pengajuan2 sekarang lama y,negative
Keishaurel Love,5,ok sangat membantu,2025-07-26 05:45:54,ok sangat membantu,positive
Wahyu Setiawan,4,4 dulu klo di ACC di kasih 5. dan jika tidak di ACC jangn salahgunakan Data Saya. jika data saya di salahgunakan akan saya tindak lanjut secara hukum,2025-07-26 05:45:18,4 dulu klo di ACC di kasih 5. dan jika tidak di ACC jangn salahgunakan Data Saya. jika data saya di salahgunakan akan saya tindak lanjut secara hukum,negative
Mah Kurnaedi,3,3bintang dulu krna blum berhasil pengajuan,2025-07-26 05:35:43,3bintang dulu krna blum berhasil pengajuan,neutral
Natalia Dwi Kharisma,5,sedang mencoba.. mudah²an okeee..,2025-07-26 05:01:29,sedang mencoba.. mudahan okeee..,positive
Hezekyel Silalahi,5,good,2025-07-26 04:01:31,good,positive
Reskianto Reski,5,mntap,2025-07-26 03:44:32,mntap,negative
Nael Siahaan,5,mantapppp,2025-07-26 03:31:26,mantapppp,positive
Dede Maulana,5,mantep,2025-07-26 03:13:32,mantep,negative
Bilal Mustopa,5,pliss,2025-07-26 02:44:31,pliss,negative
Muhammad Mulyadi,5,"Semoga indodana sukses selalu, biar lebih banyak lagi membantu masyarakat indonesia.. Buat semuanya buruan di japri indodana Gak bakalan rugi de",2025-07-26 02:30:40,"Semoga indodana sukses selalu, biar lebih banyak lagi membantu masyarakat indonesia.. Buat semuanya buruan di japri indodana Gak bakalan rugi de",positive
faris Z12,5,makasih ya pak buu,2025-07-26 01:50:34,makasih ya pak buu,positive
Qiara Gilsha,5,ok mantap,2025-07-26 00:55:14,ok mantap,positive
Nada Nadiva Chomell (Nada),1,"thun brpa aku ga inget.baru daftar dapet limit 500rb tp ga aku ajuin pinjaman atau di pake utk byr apapun tiba"" di limit tidak aktif. sangat mengecewakan.",2025-07-26 00:23:00,thun brpa aku ga inget.baru daftar dapet limit 500rb tp ga aku ajuin pinjaman atau di pake utk byr apapun tiba di limit tidak aktif. sangat mengecewakan.,negative
lisa Anisa,1,"aku ora sido nyileh neng kene, awas yo nek dataku di apak apak no. verifikasi wajah wae kok muteri sue men. aku tak uninstall apk Iki. awas wae dataku di salah gunakno 😡😡😡😡😡😡😡",2025-07-26 00:22:41,"aku ora sido nyileh neng kene, awas yo nek dataku di apak apak no. verifikasi wajah wae kok muteri sue men. aku tak uninstall apk Iki. awas wae dataku di salah gunakno",negative
andrei vino,4,ok,2025-07-26 00:10:16,ok,negative
Muhammad Yusuf,1,aplikasi babi di tolak melulu,2025-07-26 00:06:28,aplikasi babi di tolak melulu,negative
Siti Castina,5,kereen bgt,2025-07-26 00:00:55,kereen bgt,positive
Seno,5,moga dengan Saya mengajukan pinjaman ini berhasil,2025-07-25 23:58:17,moga dengan Saya mengajukan pinjaman ini berhasil,positive
Nny Lsnwtyy,5,sangat membantu,2025-07-25 23:45:47,sangat membantu,positive
m mukmin,5,semoga amanah dan lancar butuh dana cepat ya di indodana finance,2025-07-25 23:44:02,semoga amanah dan lancar butuh dana cepat ya di indodana finance,neutral
Ulfah Iklima,5,Semoga Di Acc,2025-07-25 23:40:25,Semoga Di Acc,neutral
Agus Sarmono,5,semoga bermanfaat bagi banyak orang,2025-07-25 23:37:39,semoga bermanfaat bagi banyak orang,positive
Kohar Komarudin,5,keren dan bagus ramah,2025-07-25 23:23:18,keren dan bagus ramah,positive
Ajhon Delon,5,trimakasi aplikasi indo dana yng suda menawarkan dana lancar dan jaya selalu 👏🙏😇,2025-07-25 23:19:34,trimakasi aplikasi indo dana yng suda menawarkan dana lancar dan jaya selalu,positive
Tenti Ulandari,5,semoga bisa pencairan,2025-07-25 23:15:30,semoga bisa pencairan,neutral
Tiara Kirana,3,bagus,2025-07-25 23:15:02,bagus,positive
Sidiq 123,5,mantap,2025-07-25 23:14:01,mantap,positive
Doni Pradana,1,tolong data saya jangan digunakan untuk yang tidak tidak karena pinjaman saya tidak jadi 25-07-2025,2025-07-25 23:10:05,tolong data saya jangan digunakan untuk yang tidak tidak karena pinjaman saya tidak jadi 25072025,negative
Jepri Gitaris,3,"Tolong Jaga data saya, Karna saya belum mengajukan pinjaman Di indodana 0.1% Pun, Apa bila terjadi yang tak terduga akan saya laporkan Ke pihak berwajib dan OJK.. 25 Juli 2025",2025-07-25 23:03:18,"Tolong Jaga data saya, Karna saya belum mengajukan pinjaman Di indodana 0.1 Pun, Apa bila terjadi yang tak terduga akan saya laporkan Ke pihak berwajib dan OJK.. 25 Juli 2025",neutral
Nursuprayogi i,1,bagus,2025-07-25 22:52:33,bagus,positive
Putri Pratiwi,4,bagus respon cepat,2025-07-25 22:52:06,bagus respon cepat,positive
Caca Heriawan,5,aplikasinya sangat membantu sayah suka,2025-07-25 22:51:37,aplikasinya sangat membantu sayah suka,positive
Puji Rubiyana,5,mudah dan cepat,2025-07-25 22:46:16,mudah dan cepat,positive
Marcos Alengka,1,kecewa cuman mau ambil data saja ya saya atas nama koswara saya uninstal setiap Poto KTP d tolak trus padahal udah jelas banget Poto nya tapi gagal trus alesan nya ga kebaca aneh saya ga bertanggung jawab KLO data saya d salah gunakan hari ini mau saya Hapus apk nya,2025-07-25 22:45:05,kecewa cuman mau ambil data saja ya saya atas nama koswara saya uninstal setiap Poto KTP d tolak trus padahal udah jelas banget Poto nya tapi gagal trus alesan nya ga kebaca aneh saya ga bertanggung jawab KLO data saya d salah gunakan hari ini mau saya Hapus apk nya,negative
Muhamad Rehan,4,mantap saya sangat puas,2025-07-25 22:40:57,mantap saya sangat puas,positive
surga dunia,3,saya kasih penilai 3 dlu.karna blum di acc,2025-07-25 22:40:29,saya kasih penilai 3 dlu.karna blum di acc,neutral
Hans Kurniawan,5,semoga acc,2025-07-25 22:40:06,semoga acc,neutral
Yus Nani,5,selalu menjaga kerasiaan data nasabah. dan semoga disetujui pengajuann saya. dan lebih dilonggarkan,2025-07-25 22:31:16,selalu menjaga kerasiaan data nasabah. dan semoga disetujui pengajuann saya. dan lebih dilonggarkan,positive
ruly 26,5,ganteng Bana Diak,2025-07-25 22:31:15,ganteng Bana Diak,positive
Wini Silviana,1,upload foto gagal terus padahal ga burem,2025-07-25 22:30:40,upload foto gagal terus padahal ga burem,negative
Kristiani Telaumbanua,5,semoga lancar,2025-07-25 22:25:54,semoga lancar,positive
Putri Emran,5,mantap,2025-07-25 22:19:33,mantap,positive
Yudi Rohiman,5,indodana adalah bantuan yg sangat membantu sekali masyarakat kecil untuk mensejahterakn masyrakat indonesia,2025-07-25 22:03:43,indodana adalah bantuan yg sangat membantu sekali masyarakat kecil untuk mensejahterakn masyrakat indonesia,positive
Ardi muhammad Rahmadi,5,sangat bagus,2025-07-25 22:03:39,sangat bagus,positive
Rosa Anjani,4,syarat mudah dan banyak penawaran,2025-07-25 21:52:20,syarat mudah dan banyak penawaran,positive
Ramlan 19,4,semoga di prosses lagi butuh buat biayaya persalinan,2025-07-25 21:48:33,semoga di prosses lagi butuh buat biayaya persalinan,neutral
Aris Hidayatullah,1,cara pengaktifkan bagaimama ?,2025-07-25 21:46:19,cara pengaktifkan bagaimama ?,neutral
Surya Asri,3,mudah cepat .dicairkaan,2025-07-25 21:33:36,mudah cepat .dicairkaan,negative
Ane Prans,4,bintang 4 dulu,2025-07-25 21:31:19,bintang 4 dulu,neutral
Harianti Anti,5,baiiik. semoga saja terbantu dengan adanya indodana finance ini,2025-07-25 21:26:20,baiiik. semoga saja terbantu dengan adanya indodana finance ini,positive
Komarudin,5,dana cepst,2025-07-25 21:18:04,dana cepst,neutral
agus budhi,1,"cukup bagus aplikasinya, mempermudah saya dalam segala hal terutama perjalanan saya dari jawa ke kalimantan atau sebaliknya🙏🙏🙏(paylater limit bisa hilang sendiri)",2025-07-25 21:07:12,"cukup bagus aplikasinya, mempermudah saya dalam segala hal terutama perjalanan saya dari jawa ke kalimantan atau sebaliknyapaylater limit bisa hilang sendiri",positive
indra indradinata,5,semoga di acc,2025-07-25 21:03:07,semoga di acc,neutral
Ade Ramlan,5,semoga bermanfaat bagi yang membutuhkan,2025-07-25 20:51:30,semoga bermanfaat bagi yang membutuhkan,positive
nor khair,1,aplikasi pinjol paling lawak wajib isi alamat perusahaan🤣,2025-07-25 20:44:58,aplikasi pinjol paling lawak wajib isi alamat perusahaan,neutral
kriibo rastafara,5,mantao,2025-07-25 20:42:46,mantao,positive
Rita Nigsih,5,mantap katanyaaa,2025-07-25 20:38:36,mantap katanyaaa,positive
Ahmad Sholeh,1,Mantap,2025-07-25 20:35:25,Mantap,positive
Endang Herlia,4,baik,2025-07-25 20:34:07,baik,positive
Ahmad Bae,5,sukses,2025-07-25 20:28:25,sukses,positive
Nia Haniya,5,mantap,2025-07-25 20:24:47,mantap,positive
Feri Yansah,5,indo dana jooos pokokny,2025-07-25 20:23:15,indo dana jooos pokokny,neutral
Yeyen Putri,5,"cairkan lah Bos, saya juga Butuh untuk modal Usaha",2025-07-25 20:12:45,"cairkan lah Bos, saya juga Butuh untuk modal Usaha",negative
Yusuf Alfian,1,buruk bayar gak pernah telat malah limit dibekukan,2025-07-25 19:41:34,buruk bayar gak pernah telat malah limit dibekukan,positive
Abdul Rozak Rasydin,5,semoga ACC,2025-07-25 19:24:47,semoga ACC,positive
Dhanuahmad Dhanuahmad,5,sangat membantu,2025-07-25 19:06:29,sangat membantu,positive
Arief komarudin,1,"saya kasih bintang 1 karena pengajuan langsung di tolak. dulu dapat SMS saya ikutin saran download, isi data pengajuan di tolak",2025-07-25 19:06:06,"saya kasih bintang 1 karena pengajuan langsung di tolak. dulu dapat SMS saya ikutin saran download, isi data pengajuan di tolak",neutral
smazzr,5,acc lah,2025-07-25 19:00:21,acc lah,positive
Epeng Croozz,5,bagus membantu,2025-07-25 18:23:44,bagus membantu,positive
agus s,5,"Sangat membantu sekali saat ada kebutuhan mendadak , terimakasih indodana 🙏🙏",2025-07-25 18:16:04,"Sangat membantu sekali saat ada kebutuhan mendadak , terimakasih indodana",positive
ENDANG Gandung (Gondangdialah),4,bintang dulu klau di ACC kasih bintang nya lagi,2025-07-25 18:14:48,bintang dulu klau di ACC kasih bintang nya lagi,neutral
Khaifa Nadin,5,baru daftar smoga ACC dan membantu,2025-07-25 18:14:14,baru daftar smoga ACC dan membantu,neutral
Ikhwan,1,Nelfonin mulu ... muak,2025-07-25 18:12:39,Nelfonin mulu ... muak,negative
Dexler234 Gaduk,2,pengajuan saya salalu ditolak ..,2025-07-25 18:03:19,pengajuan saya salalu ditolak ..,negative
kelurga kecil di jakarta,5,lumayan buat bantu buat cicilan membantu banget buat kita yg butuh dana darurat apa lgi ada tiket paylater nya sangat terbantu sekali kita bisa nyicil maksih dana aplikasih di recommended banget asal kita bayar tepat waktu dan tidak meleset.🙏,2025-07-25 17:59:24,lumayan buat bantu buat cicilan membantu banget buat kita yg butuh dana darurat apa lgi ada tiket paylater nya sangat terbantu sekali kita bisa nyicil maksih dana aplikasih di recommended banget asal kita bayar tepat waktu dan tidak meleset.,positive
Alfariji Aja,4,"pendaftaran yang sangat mudah, semoga dii ACC pengajuan saya",2025-07-25 17:58:56,"pendaftaran yang sangat mudah, semoga dii ACC pengajuan saya",positive
Gareng 10,4,kasih bintang 4 dulu.ini baru nyoba mengajukan.belum bisa komen banyak,2025-07-25 17:44:03,kasih bintang 4 dulu.ini baru nyoba mengajukan.belum bisa komen banyak,negative
Lajoni Rumbia Lajoni Rumbia,5,sangat membantu sekali,2025-07-25 17:37:29,sangat membantu sekali,positive
Kurniasih 15,5,semoga sy d acc,2025-07-25 17:36:08,semoga sy d acc,neutral
Fuat Hasan,5,oke bagus,2025-07-25 17:08:18,oke bagus,positive
Ghani Abdull,3,masih dalam proses,2025-07-25 16:56:04,masih dalam proses,neutral
Yoesoef Sunardi,5,bagus,2025-07-25 16:55:02,bagus,positive
Mahebbas 25,1,"baru mencoba. biasa ditolak mulu, mudah2han skrng disetujui",2025-07-25 16:53:19,"baru mencoba. biasa ditolak mulu, mudah2han skrng disetujui",negative
Sudi Sudi,5,bagusss,2025-07-25 16:43:39,bagusss,positive
Masykur Achmad,5,sementara bagus. ..sangat membantu kenapa pengambilan ke 2 bunga berubah yg awal 1218 yg kedua 1269,2025-07-25 16:41:10,sementara bagus. ..sangat membantu kenapa pengambilan ke 2 bunga berubah yg awal 1218 yg kedua 1269,positive
Dedinisa Dednis,5,oke,2025-07-25 16:41:05,oke,positive
Asmiati Asmiati,5,pinjaman saya selalu ditolak,2025-07-25 16:38:02,pinjaman saya selalu ditolak,negative
Firmansyah 01,5,Indodana sangat membantu dan bagus,2025-07-25 16:36:23,Indodana sangat membantu dan bagus,positive
Kodel Nda,5,Sangat bagus,2025-07-25 16:28:42,Sangat bagus,positive
Idafarida Ida,5,cairan dana sya ya ibu/bapak,2025-07-25 16:25:46,cairan dana sya ya ibubapak,neutral
anindiya putri,5,cepat proses gak lama,2025-07-25 16:20:50,cepat proses gak lama,positive
Akhdan Aufa,5,semoga keacc,2025-07-25 16:05:41,semoga keacc,positive
amirulloh 96,2,jatuh tempo masih kurang 3hari sudah di TLP lebih dari 50 kali,2025-07-25 15:53:44,jatuh tempo masih kurang 3hari sudah di TLP lebih dari 50 kali,negative
Mei Setiabudi,5,ok,2025-07-25 15:44:52,ok,negative
Supri Yadi,3,semoga sukses😀,2025-07-25 15:43:46,semoga sukses,positive
mfaris sufyan,5,proses yang sangat cepat tidak harus menunggu lama tinggal tunggu hasil pengajuan mudah mudahan saja lolos tidak seperti yang lain nunggu lama hasil di tolak trims..,2025-07-25 15:37:25,proses yang sangat cepat tidak harus menunggu lama tinggal tunggu hasil pengajuan mudah mudahan saja lolos tidak seperti yang lain nunggu lama hasil di tolak trims..,positive
Husni Husni,1,jngn mau ketipu ni APL. pdhal saya bayar sebelum tanggal jatuh tempo pas limit sedkit. dan limit saya naik saya mau pengajuan lagi di tolak. bunga besar? akun hoax nipu,2025-07-25 15:19:04,jngn mau ketipu ni APL. pdhal saya bayar sebelum tanggal jatuh tempo pas limit sedkit. dan limit saya naik saya mau pengajuan lagi di tolak. bunga besar? akun hoax nipu,negative
SANDIKA DIKA,5,Alhamdulillah mudahan diterima pengajuan,2025-07-25 15:04:27,Alhamdulillah mudahan diterima pengajuan,positive
Dava Daplong,5,"Semoga aja bisa cair, ga kaya aplikasi yg lainnya",2025-07-25 14:57:53,"Semoga aja bisa cair, ga kaya aplikasi yg lainnya",positive
Met Memet,4,akses mudah persyaratan mudah,2025-07-25 14:54:42,akses mudah persyaratan mudah,neutral
Feri irawan,5,bagus,2025-07-25 14:50:45,bagus,positive
PROO HOOK,5,goood,2025-07-25 14:44:05,goood,negative
ivan bg,1,No recommend ..Ditolak terus 😇😇😇,2025-07-25 14:41:47,No recommend ..Ditolak terus,negative
MIW _,5,semoga di setujui,2025-07-25 14:39:13,semoga di setujui,neutral
Jajang Prawira,2,tidak acc mulu,2025-07-25 14:24:27,tidak acc mulu,negative
Icha Dorella,5,baru saja mencoba semoga berhasil,2025-07-25 14:23:49,baru saja mencoba semoga berhasil,positive
